Link,Title,Platform,Level
/course/create-process-map-using-canva-23193,Create a Process Map using a Canva Template,coursera,beginner
/course/ansible-introduction-playbook-lamp-wordpress-clou-22458,Ansible Basics & Installing WordPress on LAMP with Playbooks,coursera,beginner
/course/building-digital-media-graphic-design-powerpoint-57261,Building Digital Media using Graphic Design in PowerPoint,coursera,beginner
/course/amazon-translate-translate-documents-with-batch-t-58184,Amazon Translate: Translate documents with batch translation,coursera,beginner
/course/design-a-mobile-app-interface-with-moqups-34251,Design a mobile app interface with Moqups,coursera,beginner
/course/student-books-32643,Create Student Books with Book Creator,coursera,beginner
/course/creating-routing-policies-handle-traffic-aws-rout-32680,Creating Routing Policies to Handle Traffic with AWS Route53,coursera,beginner
/course/probability-distributions-real-world-problems-r-21315,Using probability distributions for real world problems in R,coursera,beginner
/course/performance-testing-with-jmeter-for-absolute-begi-59211,Performance Testing with JMeter for absolute beginners,coursera,beginner
/course/presentation-easelly-23152,Create Engaging Presentations with Easelly,coursera,beginner
/course/assimilating-into-your-new-job-40652,Assimilating into Your New Job,coursera,beginner
/course/draw-and-style-custom-letters-in-inkscape-21378,Draw and Style Custom Letters with Inkscape,coursera,beginner
/course/get-started-with-upwork-80043,Get started with Upwork,coursera,beginner
/course/exception-handling-in-java-36428,Exception Handling in Java,coursera,beginner
/course/build-automated-landing-page-using-ai-wix-adi-40707,Build an Automated Landing page using AI from Wix ADI,coursera,beginner
/course/how-to-create-social-media-graphics-in-canva-66025, How to create Social Media graphics in Canva ,coursera,beginner
/course/precedence-network-diagram-21861,Project Management: Creating the Precedence Network Diagram ,coursera,beginner
/course/education-kahoot-21228,Enhance Student Learning through Kahoot,coursera,beginner
/course/implementing-hangman-game-using-basics-of-python--21510,Implementing Hangman Game Using Basics of Python 3,coursera,beginner
/course/googlecloud-introduction-to-docker-2zs0k-74398,Introduction to Docker,coursera,beginner
/course/nodejs-api-aws-elastic-beanstalk-21926,AWS Elastic Beanstalk: Build & Deploy a Node.js RESTful API,coursera,beginner
/course/improve-communication-genially-34371,Improve Communication with Genial.ly,coursera,beginner
/course/introduction-adobe-photoshop-tools-volume-2-65977,Introduction to Adobe Photoshop Tools - Volume 2,coursera,beginner
/course/content-mastery-quizlet-23150,Improving Content Mastery with Quizlet,coursera,beginner
/course/server-application-monitoring-25515,Monitoring & Telemetry for Production Systems,coursera,beginner
/course/understand-best-practice-canvas-32780,Understand Best Practices with Canvas,coursera,beginner
/course/gamification-learning-with-genially-58747,Gamification Learning with Genially,coursera,beginner
/course/introduction-to-line-balancing-using-precedence-d-21515,Introduction to Line Balancing Using Precedence Diagram,coursera,beginner
/course/enhance-learning-notepod-25485,Enhance Student Learning with Interactive Lessons in Nearpod,coursera,beginner
/course/statistics-data-science-53751,Statistics For Data Science,coursera,beginner
/course/automize-monthly-report-creation-power-automate-57580,Automize Monthly Report Creation with Power Automate,coursera,beginner
/course/create-your-ecommerce-store-with-ecwid-27227,Create your e-commerce store with Ecwid,coursera,beginner
/course/configuring-your-ide-for-absolute-beginners-with--58766,Configuring your IDE for absolute beginners with AWS Cloud9,coursera,beginner
/course/unity-absolute-beginners-getting-started-44689,Unity for Absolute Beginners - Getting Started,coursera,beginner
/course/create-project-management-dashboard-using-bitrix2-25532,Create a Project Management Dashboard using Bitrix24,coursera,beginner
/course/it-ticket-management-typeform-23243,IT Ticket Management with Typeform,coursera,beginner
/course/create-organizational-templates-trello-43803,Create Organizational Templates in Trello,coursera,beginner
/course/telecom-customer-churn-prediction-25465,Machine Learning for Telecom Customers Churn Prediction,coursera,beginner
/course/get-shape-combine-and-merge-the-datasets-using-po-34154," Get, Shape, Combine and Merge the datasets using Power BI",coursera,beginner
/course/how-to-create-presentations-using-canva-66347,How to create presentations using Canva,coursera,beginner
/course/create-user-stories-miro-43787,Create User Stories in Miro,coursera,beginner
/course/fundamentals-of-graphic-design-logo-design-34116,Fundamentals of Graphic Design: Build your own Logo Design,coursera,beginner
/course/simple-android-calculator-34257,Creating a simple Calculator in Android using Java,coursera,beginner
/course/googlecloud-infrastructure-as-code-with-terraform-74427,Infrastructure as Code with Terraform,coursera,beginner
/course/getting-started-in-microsoft-sharepoint-92046,Getting Started in Microsoft SharePoint ,coursera,beginner
/course/interactive-elearning-assessment-edulastic-32748,Interactive eLearning and Assessment with Edulastic,coursera,beginner
/course/googlecloud-introduction-to-apis-in-google-ouacp-74517,Introduction to APIs in Google,coursera,beginner
/course/test-driven-development-in-java-44663,Test Driven Development in Java for Beginners ,coursera,beginner
/course/deep-learning-for-real-estate-price-prediction-64385,Deep Learning for Real Estate Price Prediction,coursera,beginner
/course/design-thinking-for-beginners-with-mural-66102,Design thinking for beginners with Mural,coursera,beginner
/course/create-ux-portfolio-crevado-64975,Create Your UX portfolio with Crevado,coursera,beginner
/course/googlecloud-terraform-fundamentals-hkxku-74500,Terraform Fundamentals,coursera,beginner
/course/googlecloud-creating-a-virtual-machine-qxwt4-74492,Creating a Virtual Machine,coursera,beginner
/course/build-your-personal-brand-using-canva-80067,Build your personal brand using Canva,coursera,beginner
/course/beginners-overview-of-swagger-editor-oas-47954,Beginners Overview of Swagger Editor,coursera,beginner
/course/googlecloud-kubernetes-engine-qwik-start-6slqv-74304,Kubernetes Engine: Qwik Start,coursera,beginner
/course/googlecloud-creating-a-streaming-data-pipeline-wi-74746,Creating a Streaming Data Pipeline With Apache Kafka,coursera,beginner
/course/create-target-market-presentation-25528,Create a Target Market Presentation using Canva,coursera,beginner
/course/build-a-small-simulated-network-25538,Build a Small Simulated Network With Cisco Packet Tracker,coursera,beginner
/course/create-informative-presentations-microsoft-powerp-57259,Create Informative Presentations with Microsoft PowerPoint,coursera,beginner
/course/presenting-data-using-charts-canva-25482,Presenting Data Using Charts with Canva,coursera,beginner
/course/conduct-5-whys-analysis-miro-25523,Conduct a 5 Whys Analysis in Miro,coursera,beginner
/course/student-self-assessment-with-microsoft-word-58742,Student Self-Assessment with Microsoft Word,coursera,beginner
/course/concepts-in-sql-34172,Concepts in SQL,coursera,beginner
/course/develop-project-schedule-22853,Developing a Project Schedule ,coursera,beginner
/course/education-seesaw-21230,Using Seesaw for Student Learning,coursera,beginner
/course/facilitate-online-discussions-with-eduflow-22424,Facilitate Online Discussions with Eduflow,coursera,beginner
/course/introduction-to-cpp-programming-create-a-tic-tac--32738,Introduction to C++ Programming: Create a Tic-Tac-Toe Game,coursera,beginner
/course/evaluating-with-socrative-25341,Evaluating Student Understanding with Socrative,coursera,beginner
/course/googlecloud-getting-started-with-cloud-shell-and--74303,Getting Started with Cloud Shell and gcloud,coursera,beginner
/course/create-mortgage-calculator-excel-58266,Create a Mortgage Calculator in Excel,coursera,beginner
/course/create-a-services-customer-satisfaction-process-25507,Create a services customer satisfaction process,coursera,beginner
/course/editing-table-of-content-and-layouts-in-microsoft-66309,Editing Table of Content and Layouts in Microsoft Word,coursera,beginner
/course/database-creation-and-modeling-using-mysql-workbe-22845,Database Creation and Modeling using MYSQL Workbench,coursera,beginner
/course/facial-expression-recognition-with-pytorch-65975,Facial Expression Recognition with PyTorch ,coursera,beginner
/course/transform-artwork-adobe-illustrator-64806,How to Transform Artwork in Adobe Illustrator,coursera,beginner
/course/write-basic-ansible-playbooks-53015,Write basic ansible playbooks,coursera,beginner
/course/best-practices-marketing-facebook-messenger-43863,Best Practices for Marketing with Facebook Messenger,coursera,beginner
/course/aws-ec2-virtual-machine-aws-console-22847,Create AWS EC2 Virtual Machine Using AWS console,coursera,beginner
/course/introduction-microsoft-excel-56125,Introduction to Microsoft Excel,coursera,beginner
/course/learn-object-oriented-programming-with-kotlin-32791,Learn Object-Oriented Programming with Kotlin,coursera,beginner
/course/create-striking-real-estate-instagram-posts-in-ca-64519,Create Striking Real Estate Instagram Posts in Canva,coursera,beginner
/course/oversee-project-clickup-40651,Oversee a Project with ClickUp,coursera,beginner
/course/student-collboration-25484,Encouraging Student Collaboration with Padlet,coursera,beginner
/course/mastering-data-analysis-with-pandas-learning-path-55921,Mastering Data Analysis with Pandas: Learning Path Part 4,coursera,beginner
/course/hospital-management-database-using-sql-server-34105,Hospital management database using SQL server,coursera,beginner
/course/googlecloud-explore-and-create-reports-with-data--74482,Explore and Create Reports with Data Studio,coursera,beginner
/course/customer-support-digital-transformation-for-smbs--22395,Customer Support digital transformation with HubSpot,coursera,beginner
/course/working-with-azure-data-storage-32647,Working with Azure Data Storage,coursera,beginner
/course/introduction-to-node-red-34128,Introduction to Node-red,coursera,beginner
/course/creating-a-multi-page-app-using-html-and-css-39301,Creating a Multi Page App using HTML & CSS,coursera,beginner
/course/getting-started-imagej-66519,Getting started with ImageJ,coursera,beginner
/course/citation-analysis-for-bibliometric-study-25480,Citation Analysis for Bibliometric Study,coursera,beginner
/course/use-power-automate-sharepoint-automate-invoice-se-58271,Use Power Automate & SharePoint to Automate Invoice Sending,coursera,beginner
/course/user-interface-design-wireframes-miro-34250,User Interface (UI) Design with Wireframes in Miro ,coursera,beginner
/course/utilize-careerbuilder-find-employment-32750,Utilize CareerBuilder to Find Employment,coursera,beginner
/course/mastering-data-analysis-with-pandas-learning-path-55920,Mastering Data Analysis with Pandas: Learning Path Part 5,coursera,beginner
/course/use-microsoft-powerpoint-to-create-a-visual-sched-58748,Use Microsoft PowerPoint to Create a Visual Schedule,coursera,beginner
/course/mysql-aws-rds-23221,Working with MySQL DB instance using AWS RDS,coursera,beginner
/course/draw-a-wireframe-in-wireframe-cc-58321,Draw a wireframe in Wireframe.cc,coursera,beginner
/course/tableau-public-interactive-graph-34339,Creating an Interactive Graph with Tableau Public,coursera,beginner
/course/googlecloud-set-up-network-and-http-load-balancer-74344,Set Up Network and HTTP Load Balancers,coursera,beginner
/course/advanced-commands-linux-47262,Advanced Commands in Linux,coursera,beginner
/course/building-a-companys-database-using-mysql-and-sql-25537,Building a Company’s database using MySQL and SQL,coursera,beginner
/course/generate-api-documentation-postman-25466,Generate API Documentation from Postman,coursera,beginner
/course/predicament-modeling-22476,Human Predicament Complex Modeling,coursera,beginner
/course/stories-highlights-55916,Explore Adobe Spark while creating Social Stories Highlights,coursera,beginner
/course/introduction-dns-52897,Introduction to the DNS (Domain Name System),coursera,beginner
/course/create-customer-service-survey-microsoft-forms-56133,Create a Customer Service Survey in Microsoft Forms,coursera,beginner
/course/creating-a-quiz-game-using-vanilla-javascript-40781,  Creating a Quiz Game using Vanilla JavaScript,coursera,beginner
/course/obsidian-58267,A Second Brain with Obsidian,coursera,beginner
/course/build-your-business-brand-using-canva-80060,Build your business brand using Canva,coursera,beginner
/course/create-personas-represent-targeted-users-miro-25519,Create Personas to Represent Targeted Users in Miro,coursera,beginner
/course/introduction-microsoft-office-86324,Introduction to Microsoft Office,coursera,beginner
/course/building-statistical-models-in-r-linear-regressio-39433,Building Statistical Models in R: Linear Regression,coursera,beginner
/course/googlecloud-google-drive-getting-started-5bus3-74640,Google Drive: Getting Started,coursera,beginner
/course/excel-for-beginners-introduction-to-spreadsheets-97277,Excel for Beginners: Introduction to Spreadsheets,coursera,beginner
/course/wrangling-data-for-data-analysts-with-python-32705,Wrangling Data for Data Analysts with Python,coursera,beginner
/course/how-to-design-facebook-and-ig-stories-using-canva-66090,How to design Facebook and IG stories using Canva,coursera,beginner
/course/googlecloud-google-calendar-getting-started-bqvgb-74528,Google Calendar: Getting Started,coursera,beginner
/course/the-bash-shell-and-basic-scripting-in-linux-60076,The Bash Shell and Basic Scripting in Linux,coursera,beginner
/course/mysql-information-technology-46390,MySQL with Information Technology,coursera,beginner
/course/create-a-newsletter-in-microsoft-word-70706,Create a Newsletter in Microsoft Word,coursera,beginner
/course/plots-creation-using-matplotlib-python-32729,Plots Creation using Matplotlib Python,coursera,beginner
/course/cellular-automata-46387,Introducing Cellular Automata,coursera,beginner
/course/googlecloud-compute-engine-qwik-start-windows-5jk-74338,Compute Engine: Qwik Start - Windows,coursera,beginner
/course/googlecloud-cloud-sql-for-mysql-qwik-start-etqlf-74299,Cloud SQL for MySQL: Qwik Start,coursera,beginner
/course/googlecloud-cloud-storage-qwik-start-cloud-consol-74631,Cloud Storage: Qwik Start - Cloud Console,coursera,beginner
/course/interpretable-machine-learning-applications-part--25444,Interpretable Machine Learning Applications: Part 2,coursera,beginner
/course/create-virtual-machine-aws-ec2-25512,Create a Virtual Machine Using AWS EC2,coursera,beginner
/course/create-virtual-machine-microsoft-azure-25514,Create a Virtual Machine Using Microsoft Azure,coursera,beginner
/course/creating-a-visual-tasks-guide-with-microsoft-powe-58744,Creating a Visual Tasks Guide with Microsoft PowerPoint,coursera,beginner
/course/sentiment-analysis-in-r-with-quanteda-32600,Introduction to Sentiment Analysis in R with quanteda,coursera,beginner
/course/create-visually-engaging-presentations-using-micr-66047,Create Visually Engaging Presentations using Microsoft Sway,coursera,beginner
/course/get-started-airtable-66021,Get Started with Airtable,coursera,beginner
/course/create-tasks-lists-clickup-40813,Create Tasks and Lists with ClickUp,coursera,beginner
/course/how-to-secure-your-network-devices-32743,How to Secure your Network Device using Cisco Packet Tracer ,coursera,beginner
/course/googlecloud-using-bigquery-in-the-google-cloud-co-74662,Using BigQuery in the Google Cloud Console,coursera,beginner
/course/medical-insurance-premium-prediction-with-machine-58767,Medical Insurance Premium Prediction with Machine Learning,coursera,beginner
/course/get-started-user-experience-ux-design-miro-34248,Get Started with User Experience (UX) Design in Miro,coursera,beginner
/course/create-an-online-presence-with-a-free-website-fro-47933,Create an online presence with a free website from WordPress,coursera,beginner
/course/create-glossary-microsoft-word-365-56126,Create a Glossary in Microsoft Word 365,coursera,beginner
/course/create-a-value-proposition-canvas-in-miro-58913,Create a value proposition canvas in Miro,coursera,beginner
/course/introduction-to-programming-with-c-sharp-build-a--32735,Intro to Programming With C#: Build A Word Guessing Game,coursera,beginner
/course/expand-employee-interaction-canvas-35117,Expand Employee Interaction with Canvas,coursera,beginner
/course/googlecloud-ai-platform-qwik-start-8jbdr-74277,AI Platform: Qwik Start,coursera,beginner
/course/googlecloud-flutter-web-and-firebase-authenticati-74588,Flutter Web and Firebase Authentication,coursera,beginner
/course/how-transform-warp-layers-photoshop-64524,How to Transform and Warp Layers in Adobe Photoshop,coursera,beginner
/course/digital-business-marketing-easil-46384,Digital Business Marketing with Easil,coursera,beginner
/course/crash-course-on-interactive-data-visualization-wi-54337,Crash Course on Interactive Data Visualization with Plotly,coursera,beginner
/course/start-up-pitch-canva-34252,Start-up Pitch using Canva,coursera,beginner
/course/managing-processes-services-and-networking-in-lin-39367,"Managing processes, Services and Networking in Linux",coursera,beginner
/course/covid-19-death-medical-analysis-visualization-usi-32730,Covid-19 Death Medical Analysis & Visualization using Plotly,coursera,beginner
/course/interactive-syllabus-microsoft-word-66310,Creating an Interactive Syllabus using Microsoft Word,coursera,beginner
/course/googlecloud-introduction-to-dart-z35cr-74676,Introduction to Dart,coursera,beginner
/course/streamline-business-processes-swimlanes-miro-40700,Streamline Business Processes with Swimlanes in Miro,coursera,beginner
/course/configure-scala-intellij-53750,Configuring for Scala with IntelliJ IDEA,coursera,beginner
/course/create-balanced-scorecard-align-priorities-miro-39341,Create a Balanced Scorecard to Align Priorities in Miro,coursera,beginner
/course/amazon-dynamodb-using-python-boto3-39457,Working with Amazon DynamoDB using Python & Boto3,coursera,beginner
/course/configure-python-extension-pack-visual-studio-cod-58927,Configuring Python Extension Pack with Visual Studio Code,coursera,beginner
/course/googlecloud-introduction-to-cloud-dataproc-hadoop-74333,Introduction to Cloud Dataproc: Hadoop and Spark on Google Cloud,coursera,beginner
/course/googlecloud-interact-with-terraform-modules-7tizt-74499,Interact with Terraform Modules,coursera,beginner
/course/googlecloud-material-components-for-flutter-basic-74573,Material Components for Flutter Basics,coursera,beginner
/course/build-a-flywheel-infographic-with-inkscape-22005,Build a Flywheel Infographic with Inkscape,coursera,beginner
/course/employee-attrition-prediction-55911,Employee Attrition Prediction Using Machine Learning,coursera,beginner
/course/use-genially-to-create-mind-maps-58721,Use Genially to Create Mind Maps,coursera,beginner
/course/increasing-multiplication-mastery-with-microsoft--58749,Increasing Multiplication Mastery with Microsoft PowerPoint,coursera,beginner
/course/create-social-media-ad-campaign-using-canva-71018,Create Social Media Ad Campaign using Canva,coursera,beginner
/course/create-your-first-twitter-ad-47983,Create your First Twitter Ad,coursera,beginner
/course/agent-based-generative-art-52921,Agent-based Generative Art | NetLogo,coursera,beginner
/course/statistical-data-visualization-54612,Interactive Statistical Data Visualization 101,coursera,beginner
/course/launch-first-online-meeting-zoom-74424,Launch your first online meeting with ZOOM,coursera,beginner
/course/create-customizable-proposals-qwilr-25494,Create Customizable Proposals in Qwilr,coursera,beginner
/course/create-writing-rubric-microsoft-word-55787,Create a Writing Rubric with Microsoft Word,coursera,beginner
/course/build-an-anomaly-detection-model-using-pycaret-55909,Build an Anomaly Detection Model using PyCaret,coursera,beginner
/course/build-social-awareness-content-for-instagram-with-71198,Build social awareness content for Instagram with Canva,coursera,beginner
/course/create-high-fidelity-prototype-figma-71200,Create a High-Fidelity Prototype with Figma,coursera,beginner
/course/hotglue-58915,Creating a DAO website with HOTGLUE,coursera,beginner
/course/create-a-flyer-using-microsoft-word-66322,Create a Flyer Using Microsoft Word,coursera,beginner
/course/googlecloud-migrate-to-cloud-sql-for-postgresql-u-74282,Migrate to Cloud SQL for PostgreSQL using Database Migration Service,coursera,beginner
/course/googlecloud-google-apps-script-access-google-shee-74359,"Google Apps Script: Access Google Sheets, Maps & Gmail in 4 Lines of Code",coursera,beginner
/course/googlecloud-cloud-monitoring-qwik-start-vksyn-74708,Cloud Monitoring: Qwik Start,coursera,beginner
/course/how-create-custom-typography-design-adobe-illustr-64808,How to create custom typography design in Adobe Illustrator,coursera,beginner
/course/take-your-resume-to-the-next-level-with-canva-92384,Take your resume to the next level with Canva,coursera,beginner
/course/rock-paper-scissors-25459,"Creating a Rock, Paper, Scissors Game in Python",coursera,beginner
/course/interactive-choice-boards-with-seesaw-57260,Create Interactive Choice Boards with Seesaw,coursera,beginner
/course/teaching-infographics-with-genially-58740,Teaching Infographics with Genially,coursera,beginner
/course/assessment-boom-learning-32644,Utilizing Engaging Assessment with Boom Learning,coursera,beginner
/course/sports-club-management-system-javafx-34112,Build Sports Management System using JavaFX,coursera,beginner
/course/design-social-media-content-with-piktochart-86180,Design social media content with Piktochart,coursera,beginner
/course/get-started-inkscape-39353,Get Started with Inkscape,coursera,beginner
/course/stay-results-focused-smart-goals-miro-39331,Stay Results-Focused with S.M.A.R.T. Goals in Miro,coursera,beginner
/course/analyze-user-experience-survey-data-miro-40833,Analyze User Experience (UX) Survey Data in Miro,coursera,beginner
/course/use-process-advisor-analyze-automate-manual-proce-56219,Use Process Advisor to Analyze and Automate Manual Process,coursera,beginner
/course/make-any-image-vector-graphic-inkscape-34330,Make Any Image into a Vector Graphic with Inkscape,coursera,beginner
/course/hosting-sql-server-database-with-azure-86358,Hosting SQL Server & Database with Azure,coursera,beginner
/course/getting-started-asana-66074,Getting Started with Asana,coursera,beginner
/course/googlecloud-learning-tensorflow-the-hello-world-o-74515,Learning TensorFlow: the Hello World of Machine Learning,coursera,beginner
/course/creating-a-token-board-with-microsoft-powerpoint-58746,Creating a Token Board with Microsoft PowerPoint,coursera,beginner
/course/build-a-fast-typing-game-using-java-swing-34244,Build a Fast Typing Game using Java Swing,coursera,beginner
/course/communicate-ux-research-empathy-maps-miro-40865,Communicate UX Research with Empathy Maps in Miro,coursera,beginner
/course/how-to-leverage-tweet-ideas-on-twitter-54369,How to leverage tweet ideas on Twitter,coursera,beginner
/course/draw-an-interactive-wireframe-in-mockplus-58323,Draw an interactive wireframe in Mockplus,coursera,beginner
/course/googlecloud-networking-101-rlciy-74413,Networking 101,coursera,beginner
/course/googlecloud-exploring-your-ecommerce-dataset-with-74403,Exploring Your Ecommerce Dataset with SQL in Google BigQuery,coursera,beginner
/course/googlecloud-cloud-iam-qwik-start-msvg9-74274,Cloud IAM: Qwik Start,coursera,beginner
/course/googlecloud-managing-terraform-state-a2qrq-74493,Managing Terraform State,coursera,beginner
/course/googlecloud-connect-an-app-to-a-cloud-sql-for-pos-74448,Connect an App to a Cloud SQL for PostgreSQL Instance,coursera,beginner
/course/googlecloud-cloud-functions-qwik-start-console-sr-74625,Cloud Functions: Qwik Start - Console,coursera,beginner
/course/googlecloud-getting-started-with-elasticsearch-on-74627,Getting Started with Elasticsearch on Google Cloud,coursera,beginner
/course/googlecloud-deploying-a-python-flask-web-applicat-74607,Deploying a Python Flask Web Application to App Engine Flexible,coursera,beginner
/course/googlecloud-flutter-qwik-start-tzik1-74678,Flutter Qwik Start,coursera,beginner
/course/googlecloud-build-a-two-screen-flutter-applicatio-74679,Build a Two Screen Flutter Application,coursera,beginner
/course/how-crop-and-resize-photoshop-64522,How to Crop and Resize in Adobe Photoshop,coursera,beginner
/course/googlecloud-cloud-composer-qwik-start-console-9tt-80054,Cloud Composer: Qwik Start - Console,coursera,beginner
/course/create-a-business-proposal-with-visme-for-busines-80059,Create a Business proposal with Visme for businesses,coursera,beginner
/course/simulation-inventory-replenishment-rsimmer-43851,Simulation of Inventory Replenishment Using R Simmer,coursera,beginner
/course/create-landscapes-unity-part-one-terrain-45208,Create Landscapes in Unity Part 1 - Terrain,coursera,beginner
/course/online-dialogue-considerit-58707,Facilitate Organized Online Dialogue with Considerit,coursera,beginner
/course/creating-utilizing-branded-email-template-mailchi-25533,Creating and Utilizing a Branded Email Template in Mailchimp,coursera,beginner
/course/get-started-with-r-markdown-58309,Get Started with R Markdown,coursera,beginner
/course/create-icons-inkscape-34360,Create Icons with Inkscape,coursera,beginner
/course/create-website-wireframes-with-balsamiq-34363,Create website wireframes with Balsamiq,coursera,beginner
/course/create-it-diagrams-with-lucidchart-66087,Create IT Diagrams with Lucidchart,coursera,beginner
/course/googlecloud-dart-functions-framework-pwgrx-74602,Dart Functions Framework,coursera,beginner
/course/googlecloud-datadog-getting-started-with-the-helm-80044,Datadog: Getting started with the Helm Chart,coursera,beginner
/course/googlecloud-google-cloud-pub-sub-qwik-start-pytho-80045,Google Cloud Pub/Sub: Qwik Start - Python,coursera,beginner
/course/solid-programing-single-responsibility-principle--89442,SOLID Programming: Single Responsibility Principle in Unity,coursera,beginner
/course/topic-modeling-using-pycaret-55912,Topic Modeling using PyCaret,coursera,beginner
/course/using-microsoft-powerpoint-to-create-a-choice-boa-58750,Using Microsoft PowerPoint to Create a Choice Board,coursera,beginner
/course/text-classification-in-r-32599,Introduction to Text Classification in R with quanteda,coursera,beginner
/course/how-to-get-started-with-pinterest-shopping-64154,How To Get Started With Pinterest Shopping,coursera,beginner
/course/reinforcement-learning-qwik-start-46042,Reinforcement Learning: Qwik Start,coursera,beginner
/course/how-to-use-twitter-48032,How to use Twitter,coursera,beginner
/course/how-set-up-facebook-group-47939,How to Set Up a Facebook Group ,coursera,beginner
/course/cpp-extension-pack-visual-studio-code-59000,Configuring the C/C++ Extension Pack with Visual Studio Code,coursera,beginner
/course/how-to-create-a-facebook-or-instagram-ad-with-mai-56006,How to create a Facebook or Instagram Ad with Mailchimp,coursera,beginner
/course/learning-sas-history-and-sas-studio-32701,Learning SAS: History and SAS Studio,coursera,beginner
/course/visualize-complex-projects-flow-charts-miro-34325,Visualize Complex Projects with Flow Charts in Miro,coursera,beginner
/course/build-banner-ad-inkscape-27250,Build a Banner Ad with Inkscape,coursera,beginner
/course/create-fundraising-page-chuffed-66308,Create a fundraising page on Chuffed,coursera,beginner
/course/googlecloud-data-studio-qwik-start-bc935-74409,Data Studio: Qwik Start,coursera,beginner
/course/googlecloud-process-documents-with-python-using-t-74392,Process Documents with Python Using the Document AI API,coursera,beginner
/course/googlecloud-securing-a-cloud-sql-for-postgresql-i-74280,Securing a Cloud SQL for PostgreSQL Instance,coursera,beginner
/course/googlecloud-dataflow-qwik-start-python-cwldm-74595,Dataflow: Qwik Start - Python,coursera,beginner
/course/googlecloud-flutter-startup-namer-mwo0b-74599,Flutter Startup Namer,coursera,beginner
/course/music-poster-design-64804,Designing a Music Festival Poster on Adobe Illustrator,coursera,beginner
/course/googlecloud-orchestrating-the-cloud-with-kubernet-80412,Orchestrating the Cloud with Kubernetes,coursera,beginner
/course/googlecloud-designing-and-querying-bigtable-schem-97486,Designing and Querying Bigtable Schemas,coursera,beginner
/course/creating-marketing-presentation-prezi-47252,Creating a Marketing Presentation with Prezi,coursera,beginner
/course/interpretable-machine-learning-applications-part--47261,Interpretable machine learning applications: Part 5,coursera,beginner
/course/visualize-project-milestones-gantt-charts-miro-25504,Visualize Project Milestones with Gantt Charts in Miro,coursera,beginner
/course/instructional-planning-with-genially-58743,Instructional Planning with Genially,coursera,beginner
/course/use-genially-to-create-award-certificates-58751,Use Genially to Create Award Certificates,coursera,beginner
/course/draw-a-wireframe-in-pencil-project-58768,Draw a wireframe in Pencil Project,coursera,beginner
/course/program-automation-of-devices-using-packet-tracer-34124,Program Automation of devices using Packet Tracer,coursera,beginner
/course/master-lighting-inkscape-34164,Master Lighting in Inkscape,coursera,beginner
/course/twitter-api-mining-data-using-orange-data-mining--97267,Twitter API: Mining Data using Orange Data Mining Platform,coursera,beginner
/course/googlecloud-cloud-spanner-loading-data-and-perfor-97270,Cloud Spanner - Loading Data and Performing Backups,coursera,beginner
/course/stopwatch-javascript-39359,Build a Stopwatch using JavaScript,coursera,beginner
/course/create-emotes-inkscape-39422,Create Emotes with Inkscape,coursera,beginner
/course/chicken-invaders-game-in-python-using-pygame-32757,Chicken Invaders Game in Python using Pygame,coursera,beginner
/course/create-1-page-marketing-plan-libreoffice-35048,Create a 1-Page Marketing Plan with LibreOffice,coursera,beginner
/course/googlecloud-google-cloud-pub-sub-qwik-start-conso-74406,Google Cloud Pub/Sub: Qwik Start - Console,coursera,beginner
/course/googlecloud-dialogflow-cx-bot-building-basics-cpf-74377,Dialogflow CX: Bot Building Basics,coursera,beginner
/course/googlecloud-build-a-project-tracking-app-with-app-74390,Build a Project Tracking App with AppSheet,coursera,beginner
/course/googlecloud-looker-developer-qwik-start-bfne2-74320,Looker Developer - Qwik Start,coursera,beginner
/course/googlecloud-getting-started-with-redis-and-redise-74339,Getting Started with Redis and RediSearch,coursera,beginner
/course/googlecloud-build-a-serverless-web-app-with-fireb-74470,Build a Serverless Web App with Firebase,coursera,beginner
/course/googlecloud-speech-to-text-transcription-with-the-74439,Speech to Text Transcription with the Cloud Speech API,coursera,beginner
/course/googlecloud-configure-replication-and-enable-poin-74451,Configure Replication and Enable Point-in-Time-Recovery for Cloud SQL for PostgreSQL,coursera,beginner
/course/googlecloud-getting-started-with-cloud-data-fusio-74293,Getting Started with Cloud Data Fusion,coursera,beginner
/course/create-digital-wireframe-figma-74246,Create a Digital Wireframe with Figma,coursera,beginner
/course/googlecloud-bigquery-soccer-data-analysis-ai3rr-74718,BigQuery Soccer Data Analysis ,coursera,beginner
/course/googlecloud-working-with-onscreen-data-in-a-flutt-74677,Working with Onscreen Data in a Flutter Application,coursera,beginner
/course/amazon-event-bridge-and-lambda-60077,Amazon Event Bridge and Lambda,coursera,beginner
/course/create-a-customer-satisfaction-survey-with-typefo-97471,Create a Customer Satisfaction Survey with Typeform,coursera,beginner
/course/getting-started-fiverr-92422,Getting started with Fiverr for Freelancers,coursera,beginner
/course/how-trace-image-adobe-illustrator-97479,How to Trace Objects in Adobe Illustrator,coursera,beginner
/course/googlecloud-deploy-a-modern-web-app-connected-to--97480,Deploy a Modern Web App connected to a Cloud Spanner Instance,coursera,beginner
/course/googlecloud-cloud-spanner-defining-schemas-and-un-97487,Cloud Spanner - Defining Schemas and Understanding Query Plans,coursera,beginner
/course/support-for-visual-processing-with-microsoft-word-58741,Support for Visual Processing with Microsoft Word,coursera,beginner
