Link,Title,Platform,Level
/course/cell-biology-3-40246,Cell Biology: Cell-Cell Interactions,edx,advanced
/course/edx-supply-chain-design-4067,Supply Chain Design,edx,advanced
/course/cell-biology-2-22832,Cell Biology: The Cytoskeleton and Cell Cycle,edx,advanced
/course/edx-solar-energy-photovoltaic-pv-energy-conversion-8187,Solar Energy: Photovoltaic (PV) Energy Conversion,edx,advanced
/course/edx-solar-energy-photovoltaic-pv-systems-8188,Solar Energy: Photovoltaic (PV) Systems,edx,advanced
/course/edx-solar-energy-integration-of-photovoltaic-systems-in-microgrids-8166,Solar Energy: Integration of Photovoltaic Systems in Microgrids,edx,advanced
/course/edx-solar-energy-photovoltaic-pv-technologies-8177,Solar Energy: Photovoltaic (PV) Technologies,edx,advanced
/course/edx-electronic-materials-and-devices-3211,Electronic Materials and Devices,edx,advanced
/course/edx-discrete-time-signal-processing-2651,Discrete-Time Signal Processing,edx,advanced
/course/edx-introduction-to-aerodynamics-931,Introduction to Aerodynamics,edx,advanced
/course/edx-supply-chain-dynamics-4807,Supply Chain Dynamics,edx,advanced
/course/edx-foundations-of-modern-finance-i-18037,Foundations of Modern Finance  I,edx,advanced
/course/edx-machine-learning-fundamentals-8216,Machine Learning Fundamentals,edx,advanced
/course/microstructural-evolution-part-1-32694,Microstructural Evolution of Materials Part 1: Statistical Mechanics,edx,advanced
/course/advanced-fluid-mechanics-2-27995,Advanced Fluid Mechanics 2: The Navier-Stokes Equations for Viscous Flows,edx,advanced
/course/statistics-computation-and-applications-22414,Data Analysis: Statistical Modeling and Computation in Applications,edx,advanced
/course/edx-international-law-3179,International Law,edx,advanced
/course/program-management-fundamentals-governing-with-ex-58653,Program Management Fundamentals – Governing with Excellence to Drive Strategic Change,edx,advanced
/course/edx-the-history-of-medieval-medicine-through-jewish-manuscripts-6301,The History of Medieval Medicine Through Jewish Manuscripts,edx,advanced
/course/edx-robotics-kinematics-and-mathematical-foundations-8197,Robotics: Kinematics and Mathematical Foundations,edx,advanced
/course/edx-supply-chain-technology-and-systems-6366,Supply Chain Technology and Systems,edx,advanced
/course/edx-financial-accounting-18040,Financial Accounting,edx,advanced
/course/edx-mathematical-methods-for-quantitative-finance-18041,Mathematical Methods for Quantitative Finance,edx,advanced
/course/edx-principles-of-synthetic-biology-4085,Principles of Synthetic Biology,edx,advanced
/course/edx-supply-chains-for-manufacturing-inventory-analytics-10287,Supply Chains for Manufacturing: Inventory Analytics,edx,advanced
/course/edx-derivatives-markets-advanced-modeling-and-strategies-18042,Derivatives Markets: Advanced Modeling and Strategies,edx,advanced
/course/edx-supply-chain-comprehensive-exam-8479,Supply Chain Comprehensive Exam,edx,advanced
/course/edx-foundations-of-modern-finance-ii-18039,Foundations of Modern Finance II,edx,advanced
/course/edx-sustainable-energy-21119,Sustainable Energy,edx,advanced
/course/edx-cybersecurity-for-critical-urban-infrastructure-19604,Cybersecurity for Critical Urban Infrastructure,edx,advanced
/course/edx-mobile-application-experiences-part-2-mobile-app-design-5724,Mobile Application Experiences Part 2: Mobile App Design,edx,advanced
/course/edx-optical-materials-and-devices-6012,Optical Materials and Devices,edx,advanced
/course/edx-global-health-informatics-to-improve-quality-of-care-7886,Global Health Informatics to Improve Quality of Care,edx,advanced
/course/advanced-fluid-mechanics-1-22514,Advanced Fluid Mechanics 1: Fundamentals,edx,advanced
/course/edx-electronic-optical-and-magnetic-properties-of-materials-9710,"Electronic, Optical, and Magnetic Properties of Materials",edx,advanced
/course/edx-analysis-of-transport-phenomena-i-mathematical-methods-11638,Analysis of Transport Phenomena I: Mathematical Methods,edx,advanced
/course/edx-manufacturing-process-control-ii-10293,Manufacturing Process Control II,edx,advanced
/course/edx-magnetic-materials-and-devices-6028,Magnetic Materials and Devices,edx,advanced
/course/edx-collaborative-data-science-for-healthcare-21608,Collaborative Data Science for Healthcare,edx,advanced
/course/edx-cellular-solids-part-1-structures-properties-and-engineering-applications-13062,"Cellular Solids Part 1: Structures, Properties and Engineering Applications",edx,advanced
/course/edx-photonic-integrated-circuits-1-13331,Photonic Integrated Circuits 1,edx,advanced
/course/energy-economics-and-policy-58172,Energy Economics and Policy,edx,advanced
/course/principles-of-modeling-simulations-and-control-fo-41113,"Principles of Modeling, Simulations, and Control for Electric Energy Systems",edx,advanced
/course/physics-of-covid-19-transmission-22471,Physics of COVID-19 Transmission,edx,advanced
/course/edx-cellular-solids-part-2-applications-in-medicine-18136,Cellular Solids Part 2: Applications in Medicine,edx,advanced
/course/genetics-part-1-104246,Genetics: The Fundamentals,edx,advanced
/course/advanced-fluid-mechanics-3-34375,Advanced Fluid Mechanics 3: Potential Flows & Boundary Layers,edx,advanced
/course/edx-cellular-solids-part-3-applications-in-nature-18135,Cellular Solids Part 3: Applications in Nature,edx,advanced
/course/edx-cellular-solids-part-2-applications-in-medicine-5177,Cellular Solids Part 2: Applications in Medicine,edx,advanced
/course/edx-cellular-solids-part-3-applications-in-nature-5182,Cellular Solids Part 3: Applications in Nature,edx,advanced
/course/edx-capstone-exam-materials-for-electronic-optical-and-magnetic-devices-16966,"Capstone Exam – Materials for Electronic, Optical, and Magnetic Devices",edx,advanced
/course/microstructural-evolution-in-materials-2-47901,Microstructural Evolution of Materials Part 2: Defects and Diffusion,edx,advanced
/course/microstructural-evolution-of-materials-part-3-59064,Microstructural Evolution of Materials: Surfaces and Surface-Driven Reactions,edx,advanced
/course/microstructural-evolution-of-materials-part-4-80075,Microstructural Evolution in Materials: Phase Transformations,edx,advanced
/course/edx-computing-for-data-analysis-8223,Computing for Data Analysis,edx,advanced
/course/edx-the-tabernacle-in-word-image-an-italian-jewish-manuscript-revealed-11462,The Tabernacle in Word & Image: An Italian Jewish Manuscript Revealed,edx,advanced
/course/edx-introduction-to-analytics-modeling-8217,Introduction to Analytics Modeling,edx,advanced
/course/edx-designing-and-leading-learning-systems-7243,Designing and Leading Learning Systems,edx,advanced
/course/edx-multilevel-converters-for-medium-high-power-applications-10401,Multilevel Converters for Medium/High-Power Applications,edx,advanced
/course/edx-robotics-vision-intelligence-and-machine-learning-8203,Robotics: Vision Intelligence and Machine Learning,edx,advanced
/course/edx-robotics-dynamics-and-control-8196,Robotics: Dynamics and Control,edx,advanced
/course/edx-robotics-locomotion-engineering-8204,Robotics: Locomotion Engineering,edx,advanced
/course/edx-changing-minds-geographic-discoveries-and-new-worlds-through-the-eyes-of-a-renaissance-jewish-scholar-21211,Changing Minds: Geographic Discoveries and New Worlds through the Eyes of a Renaissance Jewish Scholar,edx,advanced
/course/in-the-margins-of-a-medieval-jewish-prayer-book-w-53017,In the Margins of a Medieval Jewish Prayer Book:  What Can Physical Manuscripts Tell Us about History?,edx,advanced
/course/edx-network-security-7858,Network Security,edx,advanced
/course/edx-improvement-science-in-education-7244,Improvement Science in Education,edx,advanced
/course/edx-leading-educational-innovation-and-improvement-capstone-7246,Leading Educational Innovation and Improvement Capstone,edx,advanced
/course/edx-case-studies-in-continuous-educational-improvement-7245,Case Studies in Continuous Educational Improvement,edx,advanced
/course/edx-big-data-and-education-968,Big Data and Education,edx,advanced
/course/edx-making-government-work-in-hard-places-4562,Making Government Work in Hard Places,edx,advanced
/course/edx-software-development-capstone-project-8198,Software Development Capstone Project,edx,advanced
/course/edx-international-human-rights-law-2917,International Human Rights Law,edx,advanced
/course/edx-effective-field-theory-2139,Effective Field Theory,edx,advanced
/course/edx-paradigms-of-computer-programming-fundamentals-2298,Paradigms of Computer Programming – Fundamentals,edx,advanced
/course/edx-paradigms-of-computer-programming-abstraction-and-concurrency-2630,Paradigms of Computer Programming – Abstraction and Concurrency,edx,advanced
/course/edx-big-data-analytics-using-spark-8221,Big Data Analytics Using Spark,edx,advanced
