Link,Title,Platform,Level
/course/invitation-to-ex-noguchi-room-e-37615,Invitation to Ex-Noguchi Room: Preservation and Utilization of Cultural Properties in Universities,futurelearn,intermediate
/course/next-generation-sequencing-6339,Genomic Technologies in Clinical Diagnostics: Next Generation Sequencing,futurelearn,intermediate
/course/tools-to-support-growth-disorders-through-telemed-53852,Telemedicine: Tools to Support Growth Disorders in a Post-COVID Era,futurelearn,intermediate
/course/irish-language-7-12322,Irish 107: An Introduction to Irish Language and Culture,futurelearn,intermediate
/course/irish-202-irish-language-and-culture-for-adults-19222,Irish 202: Irish Language and Culture for Adults,futurelearn,intermediate
/course/irish-204-irish-language-and-culture-for-adults-20579,Irish 204: Irish Language and Culture for Adults,futurelearn,intermediate
/course/artificial-intelligence-technology-application-19317,Applications of AI Technology,futurelearn,intermediate
/course/agriculture-and-nutrition-23159,Agriculture and Nutrition,futurelearn,intermediate
/course/principles-of-evidence-based-medicine-in-clinical-13835,Evidence-Based Medicine in Clinical Pharmacy Practice,futurelearn,intermediate
/course/irish-203-irish-language-and-culture-for-adults-20178,Irish 203: Irish Language and Culture for Adults,futurelearn,intermediate
/course/translational-research-5740,Introduction to Translational Research: Connecting Scientists and Medical Doctors,futurelearn,intermediate
/course/medical-humanity-6495,Medical Humanity: Engaging Patients and Communities in Healthcare ,futurelearn,intermediate
/course/engaging-adult-learners-with-active-learning-21484,Innovative Teaching: Engaging Adult Learners with Active Learning,futurelearn,intermediate
/course/good-pharmacy-practice-the-moderate-part2-53853,Good Pharmacy Practice: Introduction to Clinical Pharmacy Services,futurelearn,intermediate
/course/irish-205-irish-language-and-culture-for-adults-79860,Irish 205: Irish language and Culture for Adults,futurelearn,intermediate
/course/interpreting-genomic-variation-inherited-cancer-s-59787,Interpreting Genomic Variation: Inherited Cancer Susceptibility,futurelearn,intermediate
/course/intelligent-hrm-for-managers-of-the-future-21128,The Future of Human Resource Management (HRM),futurelearn,intermediate
/course/research-methods-psychology-animal-models-to-unde-58334,Research Methods in Psychology: Using Animal Models to Understand Human Behaviour,futurelearn,intermediate
/course/combinatorics-strategies-and-methods-for-counting-41039,Combinatorics: Strategies and Methods for Counting,futurelearn,intermediate
/course/intermediate-korean-57282,Intermediate Korean: Exploring the Language and Culture of Korea,futurelearn,intermediate
/course/the-resistant-mosquito-staying-ahead-of-the-game--97285,The Resistant Mosquito: Staying Ahead of the Game in the Fight against Malaria,futurelearn,intermediate
/course/statistical-shape-modelling-5194,Statistical Shape Modelling: Computing the Human Anatomy,futurelearn,intermediate
/course/african-contributions-to-global-health-65957,Examining African Contributions to Global Health,futurelearn,intermediate
/course/gender-and-labour-in-the-global-south-66045,Gender and Labour in the Global South,futurelearn,intermediate
/course/chemometrics-in-air-pollution-25455,Chemometrics in Air Pollution,futurelearn,intermediate
/course/research-ethics-and-vulnerability-ethical-researc-41001,Research Ethics and Vulnerability:  Ethical Research in Adults with Impaired Decision-Making Capacity,futurelearn,intermediate
/course/ideation-in-engineering-design-59411,Ideation: The First Step in Engineering Design,futurelearn,intermediate
/course/mathematics-for-computer-scientists-58371,Mathematics for Computer Science: Essential Skills,futurelearn,intermediate
/course/further-explorations-of-flexagons-41038,Flexagons Galore: Advanced Flexagon Fun,futurelearn,intermediate
/course/governing-religion-global-challenges-and-comparat-13672,Governing Religion: Global Challenges and Comparative Approaches,futurelearn,intermediate
/course/mental-skills-training-sport-20768,Mental Skills Training for Sport and Health,futurelearn,intermediate
/course/skills-for-the-pte-speaking-test-21535,Practise your PTE Academic Speaking Skills,futurelearn,intermediate
/course/using-r-for-regression-and-machine-learning-in-in-96158,R for Regression and Machine Learning in Investment,futurelearn,intermediate
/course/service-science-and-sustainability-20326,Service Science and Sustainability,futurelearn,intermediate
/course/business-analytics-forecasting-6739,Business Analytics Using Forecasting,futurelearn,intermediate
/course/principles-of-service-management-12116,Principles of Service Management,futurelearn,intermediate
/course/video-game-music-8765,Video Game Design and Development: A Bit-by-Bit History of Video Game Music: Video Game Sound and Music,futurelearn,intermediate
/course/creating-an-inclusive-classroom-approaches-to-sup-17163,Creating an Inclusive Classroom: Approaches to Supporting Learners with SEND in Computing,futurelearn,intermediate
/course/vaccines-covid-19-22015,Vaccine Development: Finding a Vaccine for COVID-19 and Future Pandemics,futurelearn,intermediate
/course/becoming-a-better-music-teacher-13620,Becoming a Better Music Teacher,futurelearn,intermediate
/course/train-the-healthcare-trainer-22750,Train the Healthcare Trainer,futurelearn,intermediate
/course/supporting-physical-development-early-childhood-20129,Supporting Physical Development in Early Childhood,futurelearn,intermediate
/course/antimicrobial-stewardship-in-wound-management-13735,Antimicrobial Stewardship in Wound Management,futurelearn,intermediate
/course/programming-102-think-like-a-computer-scientist-12758,Programming 102: Think Like a Computer Scientist,futurelearn,intermediate
/course/protecting-children-during-covid-19-21918,Protecting Children during COVID-19 and other Infectious Disease Outbreaks,futurelearn,intermediate
/course/research-question-8690,Discovering Your PhD Potential: Writing a Research Proposal,futurelearn,intermediate
/course/construction-quality-15126,Quality in Construction,futurelearn,intermediate
/course/meaningful-inclusive-museum-practices-58092,Creating Meaningful and Inclusive Museum Practices,futurelearn,intermediate
/course/supporting-individuals-with-health-conditions-int-15149,Supporting People with Health Conditions Into Work: Individual Placement and Support (IPS),futurelearn,intermediate
/course/social-learning-collaboration-in-school-56657,Social Learning and Collaboration in School: Learning to thrive through play,futurelearn,intermediate
/course/programming-103-data-16987,Programming 103: Saving and Structuring Data,futurelearn,intermediate
/course/short-film-language-teaching-8612,Short Film in Language Teaching,futurelearn,intermediate
/course/asian-maths-teaching-methods-10424,World Class Maths: Asian Teaching Methods,futurelearn,intermediate
/course/programming-with-guis-13844,Programming with GUIs,futurelearn,intermediate
/course/peer-leadership-foundation-step-2-22035,Personalised Care: Peer Leadership Foundation - Step Two,futurelearn,intermediate
/course/teaching-black-british-history-a-guide-for-teache-33496,Teaching Black British History: A Teacher Training Guide,futurelearn,intermediate
/course/primary-programming-pedagogy-17159,Programming Pedagogy in Primary Schools: Developing Computing Teaching,futurelearn,intermediate
/course/the-laws-of-digital-data-content-and-artificial-i-21122,"The Laws of Digital Data, Content and Artificial Intelligence (AI)",futurelearn,intermediate
/course/artificial-intelligence-for-earth-monitoring-55759,Artificial Intelligence (AI) for Earth Monitoring,futurelearn,intermediate
/course/rare-genetic-disease-39256,Diagnosing Rare Diseases: from the Clinic to Research and back,futurelearn,intermediate
/course/world-class-maths-practice-10577,World Class Maths: Asian Teaching Practice,futurelearn,intermediate
/course/gram-negative-bacteria-8263,Challenges in Antibiotic Resistance: Gram Negative Bacteria,futurelearn,intermediate
/course/primary-science-9111,Our Solar System and Beyond: Teaching Primary Science,futurelearn,intermediate
/course/school-for-change-agents-2-13650,The School for Change Agents,futurelearn,intermediate
/course/impact-of-technology-13710,Impact of Technology: How To Lead Classroom Discussions,futurelearn,intermediate
/course/nutrition-for-health-44688,Nutrition for Health and Sustainability,futurelearn,intermediate
/course/inclusive-leadership-and-management-skills-63076,Inclusive Management and Leadership Skills,futurelearn,intermediate
/course/basic-concepts-in-microbiology-and-clinical-pharm-32196,Introduction to Practical Microbiology,futurelearn,intermediate
/course/mpi-shared-memory-interface-58154,One-Sided Communication and the MPI Shared Memory Interface,futurelearn,intermediate
/course/antimicrobial-stewardship-for-the-middle-east-18168,"Antimicrobial Stewardship for the Gulf, Middle East and North Africa",futurelearn,intermediate
/course/antifungal-stewardship-13300,The Role of Antifungal Stewardship,futurelearn,intermediate
/course/art-comes-first-exploring-the-intersection-of-sty-24321,Art Comes First: Exploring the Intersection of Style and Identity,futurelearn,intermediate
/course/systems-thinking-for-sustainability-21917,An Introduction to Systems Thinking for Sustainability: SiD Theory I,futurelearn,intermediate
/course/python-in-hpc-13774,Python in High Performance Computing,futurelearn,intermediate
/course/film-education-a-user-s-guide-18980,Film Education: A User's Guide,futurelearn,intermediate
/course/managing-in-an-ethical-manner-22835,Ethical Management and Decision Making,futurelearn,intermediate
/course/secondary-programming-pedagogy-17173,Programming Pedagogy in Secondary Schools: Inspiring Computing Teaching,futurelearn,intermediate
/course/build-an-escape-room-through-maths-and-logic-in-c-13237,Understanding Maths and Logic in Computer Science,futurelearn,intermediate
/course/antimicrobial-stewardship-for-africa-12471,Antimicrobial Stewardship for Africa,futurelearn,intermediate
/course/networking-with-python-socket-programming-for-com-18044,Networking with Python: Socket Programming for Communication,futurelearn,intermediate
/course/embedded-systems-16986,Design and Prototype Embedded Computer Systems,futurelearn,intermediate
/course/data-in-tourism-17093,Understanding Data in the Tourism Industry,futurelearn,intermediate
/course/endangered-archaeology-remote-sensing-65969,Endangered Archaeology: Using Remote Sensing to Protect Cultural Heritage,futurelearn,intermediate
/course/doing-economics-measuring-inequality-58012,Measuring Economic Inequality in Today’s World,futurelearn,intermediate
/course/block-to-text-based-programming-10565,Scratch to Python: Moving from Block- to Text-based Programming,futurelearn,intermediate
/course/human-leadership-57774,Leadership Training: Human Leadership,futurelearn,intermediate
/course/programming-applications-with-python-graphics-use-91564,Programming Applications with Python: Graphics User Interface (GUI),futurelearn,intermediate
/course/a-practical-guide-for-sars-cov-2-whole-genome-seq-102569,A Practical Guide for SARS-CoV-2 Whole Genome Sequencing,futurelearn,intermediate
/course/academic-freedom-11056,Dangerous Questions: Why Academic Freedom Matters,futurelearn,intermediate
/course/selecting-healthcare-professionals-designing-and--19201,Healthcare Selection and Recruitment: Design and Deliver Effective Multiple Mini Interviews (MMIs),futurelearn,intermediate
