Link,Title,Platform,Level
/course/edx-introduccion-al-desarrollo-de-videojuegos-con-unity-5345,Introducción al desarrollo de videojuegos con Unity,edx,intermediate
/course/edx-introduction-to-data-wise-a-collaborative-process-to-improve-learning-teaching-3395,Introduction to Data Wise: A Collaborative Process to Improve Learning & Teaching,edx,intermediate
/course/edx-introduction-to-probability-11423,Introduction to Probability,edx,intermediate
/course/edx-malariax-defeating-malaria-from-the-genes-to-the-globe-8413,MalariaX: Defeating Malaria from the Genes to the Globe,edx,intermediate
/course/edx-cs50-s-mobile-app-development-with-react-native-11505,CS50's Mobile App Development with React Native,edx,intermediate
/course/edx-introduccion-al-diseno-de-hardware-con-verilog-11782,Introducción al diseño de hardware con Verilog,edx,intermediate
/course/edx-big-data-analysis-with-apache-spark-3026,Big Data Analysis with Apache Spark,edx,intermediate
/course/edx-principles-statistical-and-computational-tools-for-reproducible-data-science-9489,"Principles, Statistical and Computational Tools for Reproducible Data Science",edx,intermediate
/course/edx-innovating-in-health-care-1614,Innovating in Health Care,edx,intermediate
/course/edx-applications-of-tinyml-21642,Applications of TinyML,edx,intermediate
/course/edx-deploying-tinyml-21643,Deploying TinyML,edx,intermediate
/course/introduction-to-data-science-with-python-110417,Introduction to Data Science with Python,edx,intermediate
/course/digital-humanities-in-practice-from-research-ques-108432,Digital Humanities in Practice: From Research Questions to Results,edx,intermediate
/course/edx-monitoring-volcanoes-and-magma-movements-13227,Monitoring Volcanoes and Magma Movements,edx,intermediate
/course/edx-vision-general-del-marketing-y-su-funcion-para-los-negocios-20987,Visión general del marketing y su función para los negocios,edx,intermediate
/course/edx-algorithms-design-and-analysis-part-1-8984,"Algorithms: Design and Analysis, Part 1",edx,intermediate
/course/edx-algorithms-design-and-analysis-part-2-19393,"Algorithms: Design and Analysis, Part 2",edx,intermediate
/course/edx-circuits-and-electronics-3-applications-4558,Circuits and Electronics 3: Applications,edx,intermediate
/course/edx-embedded-systems-shape-the-world-microcontroller-input-output-1484,Embedded Systems - Shape The World: Microcontroller Input/Output,edx,intermediate
/course/edx-software-construction-in-java-6469,Software Construction in Java,edx,intermediate
/course/edx-quantitative-biology-workshop-1984,Quantitative Biology Workshop,edx,intermediate
/course/edx-paradox-and-infinity-3603,Paradox and Infinity,edx,intermediate
/course/edx-aplicaciones-de-la-teoria-de-grafos-a-la-vida-real-i-3639,Aplicaciones de la Teoría de Grafos a la Vida Real (I),edx,intermediate
/course/edx-central-challenges-of-american-national-security-strategy-and-the-press-1231,"Central Challenges of American National Security, Strategy, and the Press",edx,intermediate
/course/edx-linear-algebra-foundations-to-frontiers-1337,Linear Algebra - Foundations to Frontiers,edx,intermediate
/course/data-structures-algorithms-i-arraylists-linkedlis-23256,"Data Structures & Algorithms I: ArrayLists, LinkedLists, Stacks and Queues",edx,intermediate
/course/edx-greatest-unsolved-mysteries-of-the-universe-1598,Greatest Unsolved Mysteries of the Universe,edx,intermediate
/course/edx-word-intermedio-herramientas-de-formato-y-productividad-14523,Word intermedio: herramientas de formato y productividad,edx,intermediate
/course/edx-mechanical-behavior-of-materials-part-3-time-dependent-behavior-and-failure-4010,"Mechanical Behavior of Materials, Part 3:  Time Dependent Behavior and Failure",edx,intermediate
/course/edx-calculus-1c-coordinate-systems-infinite-series-2649,Calculus 1C: Coordinate Systems & Infinite Series,edx,intermediate
/course/edx-differential-equations-fourier-series-and-partial-differential-equations-11763,Differential Equations: Fourier Series and Partial Differential Equations,edx,intermediate
/course/edx-computational-probability-and-inference-6830,Computational Probability and Inference,edx,intermediate
/course/edx-mechanical-behavior-of-materials-part-1-linear-elastic-behavior-4012,"Mechanical Behavior of Materials, Part 1: Linear Elastic Behavior",edx,intermediate
/course/edx-programming-for-the-web-with-javascript-8518,Programming for the Web with JavaScript,edx,intermediate
/course/edx-intellectual-property-law-and-policy-part-1-5001,Intellectual Property Law and Policy: Part 1,edx,intermediate
/course/edx-healthcare-finance-12463,Healthcare Finance,edx,intermediate
/course/edx-circuits-and-electronics-2-amplification-speed-and-delay-4577,"Circuits and Electronics 2: Amplification, Speed, and Delay",edx,intermediate
/course/edx-mechanical-behavior-of-materials-part-2-stress-transformations-beams-columns-and-cellular-solids-4011,"Mechanical Behavior of Materials, Part 2:  Stress Transformations, Beams, Columns, and Cellular Solids",edx,intermediate
/course/multivariable-calculus-1-vectors-and-derivatives-40676,Multivariable Calculus 1: Vectors and Derivatives,edx,intermediate
/course/edx-differential-equations-linear-algebra-and-nxn-systems-of-differential-equations-10024,Differential Equations: Linear Algebra and NxN Systems of Differential Equations,edx,intermediate
/course/edx-fundamentals-of-manufacturing-processes-7224,Fundamentals of Manufacturing Processes,edx,intermediate
/course/edx-evaluating-social-programs-1783,Evaluating Social Programs,edx,intermediate
/course/edx-the-civil-war-and-reconstruction-1865-1890-the-unfinished-revolution-2439,The Civil War and Reconstruction – 1865-1890: The Unfinished Revolution,edx,intermediate
/course/data-science-for-social-justice-96640,Data Science for Social Justice,edx,intermediate
/course/edx-digital-branding-and-engagement-4101,Digital Branding and Engagement,edx,intermediate
/course/edx-queuing-theory-from-markov-chains-to-multi-server-systems-10079,Queuing Theory: from Markov Chains to Multi-Server Systems,edx,intermediate
/course/edx-implementation-and-evaluation-of-educational-technology-3696,Implementation and Evaluation of Educational Technology,edx,intermediate
/course/edx-mastering-quantum-mechanics-part-1-wave-mechanics-5627,Mastering Quantum Mechanics Part 1: Wave Mechanics,edx,intermediate
/course/edx-mastering-quantum-mechanics-part-2-quantum-dynamics-5626,Mastering Quantum Mechanics Part 2: Quantum Dynamics,edx,intermediate
/course/edx-mastering-quantum-mechanics-part-3-entanglement-and-angular-momentum-5637,Mastering Quantum Mechanics Part 3: Entanglement and Angular Momentum,edx,intermediate
/course/edx-global-warming-science-1490,Global Warming Science,edx,intermediate
/course/edx-qualitative-research-methods-conversational-interviewing-12583,Qualitative Research Methods: Conversational Interviewing,edx,intermediate
/course/edx-sustainable-building-design-17116,Sustainable Building Design,edx,intermediate
/course/edx-mechanics-kinematics-and-dynamics-7215,Mechanics: Kinematics and Dynamics,edx,intermediate
/course/atoms-molecules-and-bonding-21915,"General Chemistry I: Atoms, Molecules, and Bonding",edx,intermediate
/course/edx-calculus-1b-integration-2648,Calculus 1B: Integration,edx,intermediate
/course/edx-management-in-engineering-accounting-and-planning-10283,Management in Engineering: Accounting and Planning,edx,intermediate
/course/edx-mechanics-simple-harmonic-motion-12464,Mechanics: Simple Harmonic Motion,edx,intermediate
/course/edx-computational-thinking-for-modeling-and-simulation-12764,Computational Thinking for Modeling and Simulation,edx,intermediate
/course/edx-unix-tools-data-software-and-production-engineering-18180,"Unix Tools: Data, Software and Production Engineering",edx,intermediate
/course/edx-analyzing-and-visualizing-data-with-excel-4480,Analyzing and Visualizing Data with Excel,edx,intermediate
/course/edx-computer-graphics-548,Computer Graphics,edx,intermediate
/course/edx-industrial-biotechnology-2103,Industrial Biotechnology,edx,intermediate
/course/edx-civil-liberties-11764,Civil Liberties,edx,intermediate
/course/edx-software-development-fundamentals-8516,Software Development Fundamentals,edx,intermediate
/course/edx-manufacturing-systems-i-10274,Manufacturing Systems I,edx,intermediate
/course/edx-the-science-and-business-of-biotechnology-17361,The Science and Business of Biotechnology,edx,intermediate
/course/edx-advanced-software-construction-in-java-6475,Advanced Software Construction in Java,edx,intermediate
/course/edx-site-planning-online-15176,Site Planning Online,edx,intermediate
/course/edx-electricity-and-magnetism-electrostatics-10268,Electricity and Magnetism: Electrostatics,edx,intermediate
/course/edx-management-in-engineering-strategy-and-leadership-10298,Management in Engineering: Strategy and Leadership,edx,intermediate
/course/edx-electrical-optical-magnetic-materials-and-devices-16972,"Electrical, Optical & Magnetic Materials and Devices",edx,intermediate
/course/edx-mobile-application-experiences-7840,Mobile Application Experiences,edx,intermediate
/course/edx-structure-of-materials-15175,Structure of Materials,edx,intermediate
/course/edx-transfer-functions-and-the-laplace-transform-8507,Transfer Functions and the Laplace Transform,edx,intermediate
