Link,Title,Platform,Duration
/course/edx-excel-avanzado-importacion-y-analisis-de-datos-10329,Excel avanzado: importación y análisis de datos,edx,10%2B
/course/edx-introduccion-a-la-regulacion-emocional-basada-en-mindfulness-13432,Introducción a la Regulación Emocional basada en Mindfulness,edx,10%2B
/course/edx-justice-610,Justice,edx,10%2B
/course/edx-flashdiet-aprende-a-comer-sano-8631,FlashDiet: Aprende a comer sano,edx,10%2B
/course/edx-circuits-and-electronics-1-basic-circuit-analysis-444,Circuits and Electronics 1: Basic Circuit Analysis,edx,10%2B
/course/edx-psychology-of-personal-growth-8857,Psychology of Personal Growth,edx,10%2B
/course/edx-educacion-de-calidad-para-todos-equidad-inclusion-y-atencion-a-la-diversidad-3920,"Educación de calidad para todos: equidad, inclusión y atención a la diversidad",edx,10%2B
/course/edx-introduccion-a-la-estructura-de-la-materia-3066,Introducción a la Estructura de la Materia,edx,10%2B
/course/edx-modern-product-leadership-19102,Modern Product Leadership,edx,10%2B
/course/el-rol-de-la-digitalizacion-en-la-transicion-ener-48104,El rol de la digitalización en la transición energética,edx,10%2B
/course/edx-upper-intermediate-english-business-and-industry-11800,Upper-Intermediate English: Business and Industry,edx,10%2B
/course/edx-data-science-and-agile-systems-for-product-management-19101,Data Science and Agile Systems for Product Management,edx,10%2B
/course/edx-basic-spanish-2-one-step-further-8672,Basic Spanish 2: One Step Further,edx,10%2B
/course/edx-success-practical-thinking-skills-8617,Success: Practical Thinking Skills,edx,10%2B
/course/edx-marketing-innovative-products-and-services-19176,Marketing Innovative Products and Services,edx,10%2B
/course/edx-introduccion-a-la-energia-solar-fotovoltaica-el-modulo-fotovoltaico-11841,Introducción a la energía solar fotovoltaica: El módulo fotovoltaico,edx,10%2B
/course/edx-sustainable-tourism-rethinking-the-future-10357,Sustainable Tourism: Rethinking the future,edx,10%2B
/course/edx-let-s-get-started-building-self-awareness-19743,Let's Get Started: Building Self-Awareness,edx,10%2B
/course/edx-computing-in-python-ii-control-structures-11470,Computing in Python II: Control Structures,edx,10%2B
/course/edx-results-based-project-management-monitoring-and-evaluation-6480,Results-Based Project Management: Monitoring and Evaluation,edx,10%2B
/course/edx-liderazgo-para-mandos-intermedios-7232,Liderazgo para mandos intermedios,edx,10%2B
/course/edx-persuasion-and-presence-for-program-and-project-managers-19744,Persuasion and Presence for Program and Project Managers,edx,10%2B
/course/edx-python-for-data-science-8209,Python for Data Science,edx,10%2B
/course/edx-introduccion-a-la-ciencia-de-datos-con-python-21169,Introducción a la Ciencia de Datos con Python,edx,10%2B
/course/edx-effective-communication-for-program-and-project-stakeholders-and-teams-19740,Effective Communication for Program and Project Stakeholders and Teams,edx,10%2B
/course/edx-riesgo-biologico-y-bioseguridad-en-el-entorno-laboral-20325,Riesgo biológico y bioseguridad en el entorno laboral,edx,10%2B
/course/edx-facebook-ads-como-utilizar-el-poder-de-la-publicidad-en-facebook-10387,Facebook Ads: Cómo utilizar el poder de la publicidad en Facebook,edx,10%2B
/course/edx-unlocking-information-security-part-ii-16965,Unlocking Information Security II: An Internet Perspective,edx,10%2B
/course/edx-the-science-of-everyday-thinking-1332,The Science of Everyday Thinking,edx,10%2B
/course/edx-computing-in-python-iii-data-structures-11471,Computing in Python III: Data Structures,edx,10%2B
/course/edx-shakespeare-matters-8731,Shakespeare Matters,edx,10%2B
/course/edx-ap-microeconomics-8630,AP® Microeconomics,edx,10%2B
/course/communicating-science-a-springboard-for-action-22650,Strategic Communication for Sustainability Leaders,edx,10%2B
/course/edx-biochemistry-biomolecules-methods-and-mechanisms-12585,"Biochemistry: Biomolecules, Methods, and Mechanisms",edx,10%2B
/course/edx-introduction-to-video-game-development-with-unity-18138,Introduction to video game development with Unity,edx,10%2B
/course/edx-statistical-learning-1579,Statistical Learning,edx,10%2B
/course/edx-probability-the-science-of-uncertainty-and-data-1496,Probability - The Science of Uncertainty and Data,edx,10%2B
/course/edx-molecular-biology-part-2-transcription-and-transposition-4072,Molecular Biology - Part 2: Transcription and Transposition,edx,10%2B
/course/edx-introduccion-a-los-encofrados-y-las-cimbras-en-obra-civil-y-edificacion-11880,Introducción a los encofrados y las cimbras en obra civil y edificación,edx,10%2B
/course/edx-introduccion-a-las-tecnologias-para-la-educacion-2956,Introducción a las tecnologías para la Educación,edx,10%2B
/course/edx-calidad-en-el-servicio-y-lealtad-del-cliente-20989,Calidad en el servicio y lealtad del cliente,edx,10%2B
/course/edx-mining-massive-datasets-2406,Mining Massive Datasets,edx,10%2B
/course/edx-introduction-to-computational-thinking-and-data-science-1779,Introduction to Computational Thinking and Data Science,edx,10%2B
/course/edx-cs50-s-web-programming-with-python-and-javascript-11506,CS50's Web Programming with Python and JavaScript,edx,10%2B
/course/edx-circular-fashion-design-science-and-value-in-a-sustainable-clothing-industry-17080,"Circular Fashion: Design, Science and Value in a Sustainable Clothing Industry",edx,10%2B
/course/edx-identifying-entrepreneurial-opportunities-12828,Identifying Entrepreneurial Opportunities,edx,10%2B
/course/edx-the-science-of-happiness-1781,The Science of Happiness,edx,10%2B
/course/edx-fundamentals-of-neuroscience-part-1-the-electrical-properties-of-the-neuron-942,"Fundamentals of Neuroscience, Part 1: The Electrical Properties of the Neuron",edx,10%2B
/course/edx-academic-writing-made-easy-13157,Academic Writing Made Easy,edx,10%2B
/course/edx-statistics-and-r-2960,Statistics and R,edx,10%2B
/course/edx-financing-innovative-ventures-19115,Financing Innovative Ventures,edx,10%2B
/course/edx-gestion-participativa-motivacion-y-liderazgo-organizacional-3606,Gestión participativa: motivación y liderazgo organizacional,edx,10%2B
/course/edx-leaders-of-learning-2027,Leaders of Learning,edx,10%2B
/course/edx-achieving-product-market-fit-19099,Achieving Product-Market Fit,edx,10%2B
/course/edx-upper-intermediate-english-business-and-technology-11803,Upper-Intermediate English: Business and Technology,edx,10%2B
/course/edx-tecnicas-cuantitativas-y-cualitativas-para-la-investigacion-6601,Técnicas Cuantitativas y Cualitativas para la Investigación,edx,10%2B
/course/edx-introduccion-al-office-365-18140,Introducción al Office 365,edx,10%2B
/course/edx-automata-theory-376,Automata Theory,edx,10%2B
/course/edx-ingles-basico-conversacional-y-networking-19170,Inglés básico: conversacional y networking,edx,10%2B
/course/edx-introduction-to-transforming-with-data-analytics-and-the-digital-organization-21480,Introduction to Transforming with Data Analytics and the Digital Organization,edx,10%2B
/course/edx-machine-learning-with-python-from-linear-models-to-deep-learning-11483,Machine Learning with Python: from Linear Models to Deep Learning,edx,10%2B
/course/edx-probability-and-statistics-in-data-science-using-python-8213,Probability and Statistics in Data Science using Python,edx,10%2B
/course/edx-computer-science-101-2175,Computer Science 101,edx,10%2B
/course/edx-introduction-to-linux-1857,Introduction to Linux,edx,10%2B
/course/edx-happier-employees-and-return-on-investment-course-17121,Happier Employees and Return-On-Investment Course,edx,10%2B
/course/edx-english-grammar-and-style-2022,English Grammar and Style,edx,10%2B
/course/edx-diseno-y-desarrollo-de-recursos-multimedia-para-la-ensenanza-virtual-7227,Diseño y Desarrollo de Recursos Multimedia para la Enseñanza Virtual,edx,10%2B
/course/edx-how-to-learn-math-for-students-917,How to Learn Math: For Students,edx,10%2B
