Link,Title,Platform,Duration
/course/getdata-1714,Getting and Cleaning Data,coursera,10%2B
/course/algs4partI-339,"Algorithms, Part I",coursera,10%2B
/course/childnutrition-816,Child Nutrition and Cooking,coursera,10%2B
/course/vitalsigns-1887,Vital Signs: Understanding What the Body Is Telling Us,coursera,10%2B
/course/introhtml-4307,Introduction to HTML5,coursera,10%2B
/course/product-management-essentials-46400,Product Management Essentials,coursera,10%2B
/course/financialmarkets-912,Financial Markets,coursera,10%2B
/course/theropods-birds-5236,Paleontology: Theropod Dinosaurs and the Origin of Birds,coursera,10%2B
/course/intro-to-big-data-4164,Introduction to Big Data,coursera,10%2B
/course/python-data-analysis-6671,Introduction to Data Science in Python,coursera,10%2B
/course/grammar-punctuation-4236,Grammar and Punctuation,coursera,10%2B
/course/sample-based-learning-methods-14496,Sample-based Learning Methods,coursera,10%2B
/course/dmanalyticstheory-2753,Digital Marketing Analytics in Theory,coursera,10%2B
/course/dynamics-7788,Engineering Systems in Motion: Dynamics of Particles and Bodies in 2D Motion,coursera,10%2B
/course/object-oriented-design-9216,Object-Oriented Design,coursera,10%2B
/course/gte-sustainable-cities-4851,Greening the Economy: Sustainable Cities,coursera,10%2B
/course/eu-making-europe-work-7408,EU policy and implementation: making Europe work! ,coursera,10%2B
/course/3dmotion-2064,Advanced Engineering Systems in Motion: Dynamics of Three Dimensional (3D) Motion,coursera,10%2B
/course/solarsystem-1813,The Science of the Solar System,coursera,10%2B
/course/einstein-765,Understanding Einstein: The Special Theory of Relativity,coursera,10%2B
/course/wharton-contagious-viral-marketing-5034,Viral Marketing and How to Craft Contagious Content,coursera,10%2B
/course/exploratory-data-analysis-matlab-17125,Exploratory Data Analysis with MATLAB,coursera,10%2B
/course/worksmarter-2727,"Work Smarter, Not Harder: Time Management for Personal & Professional Productivity",coursera,10%2B
/course/innovativeideas-840,Developing Innovative Ideas for New Companies: The First Step in Entrepreneurship,coursera,10%2B
/course/insidetheinternet-335,"Internet History, Technology, and Security",coursera,10%2B
/course/social-innovation-6655,Becoming a changemaker: Introduction to Social Innovation,coursera,10%2B
/course/numerical-methods-engineers-32822,Numerical Methods for Engineers,coursera,10%2B
/course/the-science-of-well-being-10346,The Science of Well-Being,coursera,10%2B
/course/moralities-911,Moralities of Everyday Life,coursera,10%2B
/course/db-303,Introduction to Databases,coursera,10%2B
/course/humanphysio-380,Introductory Human Physiology,coursera,10%2B
/course/mastering-statics-13737,Mastering Statics,coursera,10%2B
/course/criticalmanagement-714,Critical Perspectives on Management,coursera,10%2B
/course/chinesepolitics1-3790,Chinese Politics Part 1 – China and Political Science,coursera,10%2B
/course/sciwrite-464,Writing in the Sciences,coursera,10%2B
/course/principlescomputing1-1724,Principles of Computing (Part 1),coursera,10%2B
/course/predictive-modeling-machine-learning-17129,Predictive Modeling and Machine Learning with MATLAB,coursera,10%2B
/course/mechanics2-5385,Mechanics of Materials II: Thin-Walled Pressure Vessels and Torsion,coursera,10%2B
/course/projects101-3292,Fundamentals of Project Planning and Management,coursera,10%2B
/course/analytics-excel-4310,Mastering Data Analysis in Excel,coursera,10%2B
/course/hadoop-4269,Hadoop Platform and Application Framework,coursera,10%2B
/course/introduction-psych-647,Introduction to Psychology,coursera,10%2B
/course/ml-foundations-4352,Machine Learning Foundations: A Case Study Approach,coursera,10%2B
/course/ancient-marine-reptiles-5235,Paleontology: Ancient Marine Reptiles,coursera,10%2B
/course/julia-programming-7092,Julia Scientific Programming,coursera,10%2B
/course/gametheory2-1469,Game Theory II: Advanced Applications,coursera,10%2B
/course/epidemiology-733,Epidemiology: The Basic Science of Public Health,coursera,10%2B
/course/androidpart1-1178,Programming Mobile Applications for Android Handheld Systems: Part 1,coursera,10%2B
/course/dmanalyticspractice-2754,Digital Marketing Analytics in Practice,coursera,10%2B
/course/design-371,Design: Creation of Artifacts in Society,coursera,10%2B
/course/early-vertebrate-evolution-5417,Paleontology: Early Vertebrate Evolution,coursera,10%2B
/course/statinference-1717,Statistical Inference,coursera,10%2B
/course/regmods-1718,Regression Models,coursera,10%2B
/course/positivepsych-2943,Positive Psychology ,coursera,10%2B
/course/progfun2-1186,Functional Program Design in Scala,coursera,10%2B
/course/feature-engineering-matlab-17127,Data Processing and Feature Engineering with MATLAB,coursera,10%2B
/course/computer-simulations-17986,Computer Simulations,coursera,10%2B
/course/algs4partII-340,"Algorithms, Part II",coursera,10%2B
/course/songwriting-lyrics-523,Songwriting: Writing the Lyrics,coursera,10%2B
/course/philosophy-science-religion-2-9085,"Philosophy, Science and Religion: Philosophy and Religion",coursera,10%2B
/course/materials-structures-6188,"Mechanics of Materials IV: Deflections, Buckling, Combined Loading & Failure Theories",coursera,10%2B
/course/terrorism-701,Terrorism and Counterterrorism: Comparing Theory and Practice,coursera,10%2B
/course/software-security-1728,Software Security ,coursera,10%2B
/course/design-patterns-9215,Design Patterns,coursera,10%2B
/course/c-plus-plus-a-671,"C++ For C Programmers, Part A",coursera,10%2B
/course/ads1-3433,Algorithms for DNA Sequencing,coursera,10%2B
/course/biostats-596,Mathematical Biostatistics Boot Camp 1,coursera,10%2B
/course/intrologic-329,Introduction to Logic,coursera,10%2B
/course/fundamentals-of-graphic-design-4792,Fundamentals of Graphic Design,coursera,10%2B
/course/coursera-dog-emotion-and-cognition-3627,Dog Emotion and Cognition,coursera,10%2B
/course/strategy101-546,Foundations of Business Strategy,coursera,10%2B
/course/game-theory-1-308,Game Theory,coursera,10%2B
/course/strategy-business-5242,Business Strategy,coursera,10%2B
/course/intro-college-writing-4363,Getting Started with Essay Writing,coursera,10%2B
/course/biblefuture-1406,"The Bible's Prehistory, Purpose, and Political Future",coursera,10%2B
/course/astro-3007,Astronomy: Exploring Time and Space,coursera,10%2B
/course/probabilistic-graphical-models-309,Probabilistic Graphical Models 1: Representation,coursera,10%2B
/course/modern-postmodern-1-598,The Modern and the Postmodern (Part 1),coursera,10%2B
/course/astrobio-415,Astrobiology and the Search for Extraterrestrial Life,coursera,10%2B
/course/tricky-american-english-pronunciation-8274,Tricky American English Pronunciation,coursera,10%2B
/course/geneticsevolution-381,Introduction to Genetics and Evolution,coursera,10%2B
/course/moral-politics-2986,Moral Foundations of Politics ,coursera,10%2B
/course/genpython-3476,Python for Genomic Data Science,coursera,10%2B
/course/plato-5237,Ancient Philosophy: Plato & His Predecessors,coursera,10%2B
/course/antibiotic-stewardship-11992,Antibiotic Stewardship ,coursera,10%2B
/course/probabilistic-graphical-models-2-inferen-7292,Probabilistic Graphical Models 2: Inference,coursera,10%2B
/course/wgs-bacteria-8907,Whole genome sequencing of bacterial genomes - tools and applications,coursera,10%2B
/course/teaching-character-866,Teaching Character and Creating Positive Classrooms ,coursera,10%2B
/course/cps-1636,Creative Problem Solving,coursera,10%2B
/course/protect-business-innovations-strategy-10496,Protecting Business Innovations via Strategy,coursera,10%2B
/course/ruby-on-rails-intro-4258,Ruby on Rails: An Introduction,coursera,10%2B
/course/susdev-1533,The Age of Sustainable Development,coursera,10%2B
/course/stem-6538,"English for Science, Technology, Engineering, and Mathematics",coursera,10%2B
/course/repdata-1716,Reproducible Research,coursera,10%2B
/course/predmachlearn-1719,Practical Machine Learning,coursera,10%2B
/course/positive-psychiatry-8783,Positive Psychiatry and Mental Health ,coursera,10%2B
/course/wharton-communication-skills-8235,Improving Communication Skills,coursera,10%2B
/course/brainspace-1362,The Brain and Space,coursera,10%2B
/course/java-programming-4305,Java Programming: Solving Problems with Software,coursera,10%2B
/course/genintro-3472,Introduction to Genomic Technologies,coursera,10%2B
/course/stories-of-infection-8444,Stories of Infection,coursera,10%2B
/course/robotics-flight-5025,Robotics: Aerial Robotics,coursera,10%2B
/course/careerdevelopment-6011,English for Career Development,coursera,10%2B
/course/know-thyself-the-examined-life-432, Know Thyself - The Value and Limits of Self-Knowledge: The Examined Life,coursera,10%2B
/course/basicprojmanage-2782,Project Management: The Basics for Success,coursera,10%2B
/course/establishing-product-market-fit-46413,Establishing Product-Market Fit,coursera,10%2B
/course/dentmedpenn-2902,Introduction to Dental Medicine,coursera,10%2B
/course/principlescomputing2-3198,Principles of Computing (Part 2),coursera,10%2B
/course/whartonoperations-372,Introduction to Operations Management,coursera,10%2B
/course/prediction-control-function-approximatio-14499,Prediction and Control with Function Approximation,coursera,10%2B
/course/public-speaking-889,Introduction to Public Speaking,coursera,10%2B
/course/stanford-statistics-33479,Introduction to Statistics,coursera,10%2B
/course/algorithms-npcomplete-7351,"Shortest Paths Revisited, NP-Complete Problems and What To Do About Them",coursera,10%2B
/course/how-software-ate-finance-27230,How Software Ate Finance,coursera,10%2B
/course/ancientgreeks-502,The Ancient Greeks,coursera,10%2B
/course/introclassicalmusic-2987,Introduction to Classical Music,coursera,10%2B
/course/python-plotting-6670,"Applied Plotting, Charting & Data Representation in Python",coursera,10%2B
/course/accounting-analytics-4166,Accounting Analytics,coursera,10%2B
/course/musicianship-1726,Developing Your Musicianship,coursera,10%2B
/course/algorithmicthink1-1725,Algorithmic Thinking (Part 1),coursera,10%2B
/course/responsive-web-design-4200,Responsive Web Design,coursera,10%2B
/course/3d-printing-software-5993,3D Printing Software,coursera,10%2B
/course/datasciencemathskills-7745,Data Science Math Skills,coursera,10%2B
/course/duke-programming-web-4256,"Programming Foundations with JavaScript, HTML and CSS",coursera,10%2B
/course/bayesian-6097,Bayesian Statistics,coursera,10%2B
/course/programming-languages-452,"Programming Languages, Part A",coursera,10%2B
/course/bigbang-722,From the Big Bang to Dark Energy,coursera,10%2B
/course/how-things-work-431,How Things Work: An Introduction to Physics,coursera,10%2B
/course/gencommand-3474,Command Line Tools for Genomic Data Science,coursera,10%2B
/course/business-6010,English for Business and Entrepreneurship,coursera,10%2B
/course/css-capstone-17985,Computational Social Science Capstone Project,coursera,10%2B
/course/mythology-353,Greek and Roman Mythology,coursera,10%2B
/course/uffinancialplanning-1811,Personal & Family Financial Planning,coursera,10%2B
/course/challengesgh-2376,The Challenges of Global Health,coursera,10%2B
/course/understanding-arguments-6620,Think Again I: How to Understand Arguments,coursera,10%2B
/course/welcomegametheory-2883,Welcome to Game Theory,coursera,10%2B
/course/developing-innovative-ideas-for-product-leaders-46401,Developing Innovative Ideas for Product Leaders,coursera,10%2B
/course/constitution-2082,Introduction to Key Constitutional Concepts and Supreme Court Cases,coursera,10%2B
/course/wharton-operations-analytics-4204,Operations Analytics,coursera,10%2B
/course/magicmiddleages-3477,Magic in the Middle Ages,coursera,10%2B
/course/success-8087,The Science of Success: What Researchers Know that You Should Know,coursera,10%2B
/course/manage-health-covid-19-19289,Mind Control: Managing Your Mental Health During COVID-19,coursera,10%2B
/course/software-architecture-9217,Software Architecture,coursera,10%2B
/course/networksonline-744,Social and Economic Networks:  Models and Analysis,coursera,10%2B
/course/intro-game-design-4220,Introduction to Game Design,coursera,10%2B
/course/film-images-542,"Film, Images & Historical Interpretation in the 20th Century: The Camera Never Lies",coursera,10%2B
/course/analytics-business-metrics-4357,Business Metrics for Data-Driven Companies,coursera,10%2B
/course/climate-change-mitigation-5054,Climate Change Mitigation in Developing Countries,coursera,10%2B
/course/chinesepolitics2-3791,Chinese Politics Part 2 – China and the World,coursera,10%2B
/course/breast-cancer-causes-prevention-6044,Introduction to Breast Cancer,coursera,10%2B
/course/security-safety-globalized-world-7770,Security & Safety Challenges in a Globalized World,coursera,10%2B
/course/mindware-8128,Mindware: Critical Thinking for the Information Age ,coursera,10%2B
/course/influencing-people-4243,Influencing People,coursera,10%2B
/course/python-machine-learning-6673,Applied Machine Learning in Python,coursera,10%2B
/course/python-data-visualization-8445,"Capstone: Retrieving, Processing, and Visualizing Data with Python",coursera,10%2B
/course/microeconomics-part2-5295,Microeconomics: When Markets Fail,coursera,10%2B
/course/optimization-487,Discrete Optimization,coursera,10%2B
/course/americanlaw-2872,An Introduction to American Law,coursera,10%2B
/course/organizational-analysis-459,Organizational Analysis ,coursera,10%2B
/course/digitalmedia-529,Creative Programming for Digital Media & Mobile Apps,coursera,10%2B
/course/chem991-2375,Introduction to Chemistry:  Reactions and Ratios,coursera,10%2B
/course/analytics-tableau-4297,Data Visualization and Communication with Tableau,coursera,10%2B
/course/writing-college-research-4201,Introduction to Research for Essay Writing,coursera,10%2B
/course/textanalytics-2736,Text Mining and Analytics,coursera,10%2B
/course/cancer-metastasis-7624,Understanding Cancer Metastasis,coursera,10%2B
/course/chemhealth-2053,Chemicals and Health,coursera,10%2B
/course/modern-world-430,"The Modern World, Part One: Global History from 1760 to 1910",coursera,10%2B
/course/sleep-3233,"Sleep: Neurobiology, Medicine, and Society",coursera,10%2B
/course/genes-597,Genes and the Human Condition (From Behavior to Biotechnology),coursera,10%2B
/course/robotics-computation-5029,Robotics: Computational Motion Planning,coursera,10%2B
/course/typography-5444,Introduction to Typography,coursera,10%2B
/course/oilandgas-5356,Oil & Gas Industry Operations and Markets ,coursera,10%2B
/course/sports-518,Sports and Society,coursera,10%2B
/course/compneuro-449,Computational Neuroscience,coursera,10%2B
/course/build-a-computer-3234,Build a Modern Computer from First Principles: From Nand to Tetris (Project-Centered Course),coursera,10%2B
