Link,Title,Platform,Duration
/course/tools-and-practices-for-addressing-pandemic-chall-93328,Tools and Practices for Addressing Pandemic Challenges,coursera,5-10
/course/cdss5-capstoneassignment-64961,Capstone Assignment - CDSS 5,coursera,5-10
/course/procurement-sourcing-conclusions-19663,Strategic Procurement and Sourcing Conclusions,coursera,5-10
/course/research-kitchen-8055,Research kitchen,coursera,5-10
/course/the-full-stack-89737,The Full Stack,coursera,5-10
/course/python-project-for-data-engineering-32170,Python Project for Data Engineering,coursera,5-10
/course/hypothesis-testing-python-excel-56626,Hypothesis Testing with Python and Excel,coursera,5-10
/course/analyzing-and-visualizing-data-in-looker-56634,Analyzing and Visualizing Data in Looker,coursera,5-10
/course/int-openvino-21151,Intermediate Intel® Distribution of OpenVINO™ toolkit for Deep Learning Applications,coursera,5-10
/course/hybrid-cloud-service-mesh-anthos-17352,Hybrid Cloud Service Mesh with Anthos,coursera,5-10
/course/check-point-jump-start-cloud-security-32217,Check Point Jump Start: Cloud Security ,coursera,5-10
/course/no-code-ml-aws-110403,Practical Decision-Making Using No-code ML on AWS,coursera,5-10
/course/hands-on-labs-google-cloud-networking-engineer-22062,Hands-On Labs in Google Cloud for Networking Engineers,coursera,5-10
/course/serverless-data-processing-with-dataflow-foundati-40262,Serverless Data Processing with Dataflow: Foundations,coursera,5-10
/course/meta-working-with-data-94689,Working with Data,coursera,5-10
/course/step-into-rpa-61452,Step into RPA,coursera,5-10
/course/hands-on-labs-google-cloud-security-engineer-22063,Hands-On Labs in Google Cloud for Security Engineers,coursera,5-10
/course/data-warehouse-analytics-microsoft-azure-43814,Modern Data Warehouse Analytics in Microsoft Azure,coursera,5-10
/course/aruba-cloud-basics-56519,Aruba Cloud Basics ,coursera,5-10
/course/four-rare-machine-learning-skills-all-data-scient-81459,Four Rare Machine Learning Skills All Data Scientists Need,coursera,5-10
/course/junos-concepts-58302,"Advanced Junos Concepts (Firewall Filters, IPv6, CoS)",coursera,5-10
/course/aws-improve-python-code-amazon-codeguru-48166,Improve Your Python Code Using Amazon CodeGuru,coursera,5-10
/course/junos-admin-58301,"Junos Routing, Operations, and Maintenance",coursera,5-10
/course/introduction-to-privacy---part-3-62891,Introduction to Privacy - Part 3,coursera,5-10
/course/aruba-mobility-basics-33506,Aruba Mobility Basics,coursera,5-10
/course/capstone-connected-planning-for-business-transfor-53748,Capstone: Connected Planning for Business Transformation,coursera,5-10
/course/system-validation-software-protocols-7803,"System Validation (4): Modelling Software, Protocols, and other behaviour",coursera,5-10
/course/system-validation-modal-formulas-7808,System Validation (3): Requirements by modal formulas,coursera,5-10
/course/cybersecurity-policy-foundations-117537,Cybersecurity Policy Foundations,coursera,5-10
/course/javascript-security-part-1-54365,JavaScript Security Part 1,coursera,5-10
/course/aws-improve-java-code-amazon-codeguru-48222,Improve Your Java Code Using Amazon CodeGuru,coursera,5-10
/course/junos-58300,Getting Started with Junos Operating System,coursera,5-10
/course/service-orchestration-and-choreography-on-google--116689,Service Orchestration and Choreography on Google Cloud,coursera,5-10
/course/covid-19-recherche-contacts-22528,COVID-19 : à la recherche des contacts,coursera,5-10
/course/pap-covid19-19344,Primeros Auxilios Psicológicos (PAP). Edición especial COVID-19,coursera,5-10
/course/competencias-digitales-ofimatica-powerpoint-64379,Competencias digitales de ofimática: Microsoft PowerPoint,coursera,5-10
/course/nlp-836,Natural Language Processing,coursera,5-10
/course/avc-echelle-race-14480,ÉCHELLE RACE: Dépistage préhospitalier de l’AVC impliquant une occlusion de gros vaisseaux cérébraux,coursera,5-10
/course/foundations-google-kubernetes-engine-gke-13453,Architecting with Google Kubernetes Engine: Foundations,coursera,5-10
/course/cosmeticos-78904,Cosmetologia: Prática de Manipulação de Cosméticos,coursera,5-10
/course/preparing-cloud-professional-data-engineer-exam-e-17889,Preparing for the Google Cloud Professional Data Engineer Exam en Español,coursera,5-10
/course/google-machine-learning-br-12147,How Google does Machine Learning em Português Brasileiro,coursera,5-10
/course/managing-g-suite-jp-17323,Managing Google Workspace 日本語版,coursera,5-10
/course/aruba-mobility-basics-spanish-89674,Aruba Mobility Basics for Spanish Speakers ,coursera,5-10
/course/foundations-google-kubernetes-engine-gke-it-66031,Architecting Google Kubernetes Engine: Foundations in italiano,coursera,5-10
/course/aruba-mobility-basics-portuguese-89673,Aruba Mobility Basics for Portuguese Speakers ,coursera,5-10
/course/stats1-334,Statistics One,coursera,5-10
/course/introastro-382,Introduction to Astronomy,coursera,5-10
/course/crypto2-425,Cryptography II,coursera,5-10
/course/advanced-python-scripting-for-cybersecurity-89484,Advanced Python Scripting for Cybersecurity,coursera,5-10
/course/google-cloud-digital-leader-training-46021,Google Cloud Digital Leader Training,coursera,5-10
/course/democraticdev-747,Democratic Development,coursera,5-10
/course/coursera-computer-security-318,Computer Security,coursera,5-10
/course/engcomlaw-543,English Common Law: Structure and Principles,coursera,5-10
/course/rastreo-contactos-covid-19-20781,Rastreo de los contactos de la COVID-19,coursera,5-10
/course/rastreamento-contatos-covid-19-20780,Rastreamento de contato da COVID-19,coursera,5-10
/course/managing-data-analysis-fr-39479,Gestion de l’analyse des données,coursera,5-10
/course/data-science-course-fr-39514,Cours intensif sur la science des données,coursera,5-10
/course/managing-data-analysis-es-65446,Gestión del análisis de datos,coursera,5-10
/course/data-science-course-de-39437,Ein Crashkurs in Datenwissenschaft,coursera,5-10
/course/managing-data-analysis-ru-39512,Управление анализом данных,coursera,5-10
/course/managing-data-analysis-de-39511,Datenanalyse verwalten,coursera,5-10
/course/totalleadership-1844,"Better Leader, Richer Life",coursera,5-10
/course/webapplications-1816,Web Application Architectures,coursera,5-10
/course/slavesouth-1268,History of the Slave South,coursera,5-10
/course/sustainabledevelopment1-2452,Introduction to Sustainable Development,coursera,5-10
/course/uva-darden-customer-centric-it-strategy-es-39515,Estrategia de IT centrada en el cliente,coursera,5-10
/course/deutsch-2242,Auf Deutsch: Communicating in German Across Cultures,coursera,5-10
/course/worldmusic-355,Listening to World Music,coursera,5-10
/course/wh1300-351,A History of the World since 1300,coursera,5-10
/course/genomescience-349,Experimental Genome Science,coursera,5-10
/course/intlhumanrightslaw-1771,International Human Rights Law: Prospects and Challenges,coursera,5-10
/course/hollywood-509,"The Language of Hollywood: Storytelling, Sound, and Color",coursera,5-10
/course/legalandpolitical-2032,Revolutionary Ideas:  An Introduction to Legal and Political Philosophy,coursera,5-10
/course/globalsportsbusiness-639,The Global Business of Sports,coursera,5-10
/course/soc101-354,Introduction to Sociology,coursera,5-10
/course/introduction-to-software-product-management-pt-34086,Introdução ao Gerenciamento de produtos de software,coursera,5-10
/course/orgchem1a-437,Introductory Organic Chemistry - Part 1,coursera,5-10
/course/secrets-513,Archaeology's Dirty Little Secrets,coursera,5-10
/course/linearprogramming-720,Linear and Integer Programming,coursera,5-10
/course/oldglobe-826,Growing Old Around the Globe,coursera,5-10
/course/rationing-368,Rationing and Allocating Scarce Medical Resources,coursera,5-10
/course/logic1-1454,Logic: Language and Information 1,coursera,5-10
/course/google-machine-learning-es-12215,How Google does Machine Learning en Español,coursera,5-10
/course/google-machine-learning-jp-12019,How Google does Machine Learning 日本語版,coursera,5-10
/course/preparing-cloud-professional-data-engineer-exam-b-17891,Preparing for the Google Cloud Professional Data Engineer Exam em Português Brasileiro,coursera,5-10
/course/google-machine-learning-fr-12214,How Google does Machine Learning en Français,coursera,5-10
/course/preparing-cloud-professional-data-engineer-exam-j-17886,Preparing for the Google Cloud Professional Data Engineer Exam 日本語版,coursera,5-10
/course/analyzing-and-visualizing-data-in-looker-ja-66337,Analyzing and Visualizing Data in Looker 日本語版,coursera,5-10
/course/foundations-google-kubernetes-engine-gke-ko-65145,Architecting with Google Kubernetes Engine: Foundations 한국어,coursera,5-10
/course/google-data-analytics-capstone-japanese-104052,8. 学びの総仕上げとしての最終課題：ケーススタディ（日本語版近日公開予定）,coursera,5-10
/course/hybrid-cloud-service-mesh-anthos-fr-64383,Hybrid Cloud Service Mesh with Anthos en Français,coursera,5-10
/course/cryptocurrency-teach-out-41012,Cryptocurrency: Beyond Bitcoin Teach-Out,coursera,5-10
/course/sleepdeprivation-9374,"Sleep Deprivation: Habits, Solutions, and Strategies Teach-Out",coursera,5-10
/course/megafauna-1522,Marine Megafauna: An Introduction to Marine Science and Conservation,coursera,5-10
/course/datan-1386,Core Concepts in Data Analysis,coursera,5-10
/course/publichealth-500,Principles of Public Health,coursera,5-10
/course/introbiology-516,Preparation for Introductory Biology: DNA to Organisms,coursera,5-10
/course/neuroethics-369,Neuroethics,coursera,5-10
/course/circuits-1041,Linear Circuits,coursera,5-10
/course/animalbehav-485,Animal Behaviour,coursera,5-10
/course/practicalethics-1354,Practical Ethics,coursera,5-10
/course/fog-2731,Fog Networks and the Internet of Things,coursera,5-10
/course/malsoftware-531,Malicious Software and its Underground Economy: Two Sides to Every Story,coursera,5-10
/course/ntusym-1263,An Exploration of Symmetry (Eligible for NTU Credit),coursera,5-10
/course/chem99-1351,Introduction to Chemistry,coursera,5-10
/course/afp21stcentury-1032,21st Century American Foreign Policy,coursera,5-10
/course/complexanalysis-978,Analysis of a Complex Kind,coursera,5-10
/course/free-speech-on-campus-10360,Free Speech on Campus Teach-Out,coursera,5-10
/course/feminism-teach-out-34098,Feminism: From Origins to Evolution Teach-Out,coursera,5-10
/course/self-driving-cars-teach-out-13055,Self-Driving Cars Teach-Out,coursera,5-10
/course/afghan-refugees-and-displaced-people-teach-out-56016,Afghan Refugees and Displaced People Teach-Out,coursera,5-10
/course/why-iowa-a-primer-on-primaries-and-caucuses-18026,Why Iowa? A Primer on Primaries and Caucuses Teach-Out,coursera,5-10
/course/lgbtq-pride-16899,LGBTQ Pride: From Origins to Evolution Teach-Out,coursera,5-10
/course/esports-leveling-up-teach-out-56518,Esports: Leveling Up Teach-Out,coursera,5-10
/course/police-brutality-in-america-teach-out-20279,Police Brutality in America Teach-Out,coursera,5-10
/course/thrive-in-trying-times-19405,Thrive in Trying Times Teach-Out,coursera,5-10
/course/the-power-of-social-media-and-effects-on-children-80042,The Power of Social Media and Effects on Children Teach-Out,coursera,5-10
/course/sustainable-food-13447,Sustainable Food Teach-Out,coursera,5-10
/course/free-speech-in-journalism-10359,Free Speech in Journalism Teach-Out,coursera,5-10
/course/civil-rights-trump-era-11206,Civil Rights in the Trump Era Teach-Out,coursera,5-10
/course/future-of-gerrymandering-teach-out-11306,The Future of Gerrymandering Teach-Out,coursera,5-10
/course/augmented-reality-virtual-reality-mixed--10508,"Augmented Reality, Virtual Reality, and Mixed Reality: Opportunities and Issues Teach-Out",coursera,5-10
/course/compphoto-407,Computational Photography,coursera,5-10
/course/warandpeace-721,Conditions of War and Peace,coursera,5-10
/course/googlemedia-715,Understanding Media by Understanding Google,coursera,5-10
/course/climatechange-495,Climate Change,coursera,5-10
/course/m2o2c2-1812,Massively Multivariable Open Online Calculus Course,coursera,5-10
/course/psy-638,Introduction to Psychology as a Science,coursera,5-10
/course/gtcomp-827,First-Year Composition 2.0,coursera,5-10
/course/nutrition-391,Nutrition for Health Promotion and Disease Prevention,coursera,5-10
/course/macroeconomics-488,Principles of Macroeconomics,coursera,5-10
/course/exphys-497,Exercise Physiology: Understanding the Athlete Within,coursera,5-10
/course/scientificthinking-511,Science from Superheroes to Global Warming,coursera,5-10
/course/algebra-514,Intermediate Algebra,coursera,5-10
/course/forestshumans-2879,Forests and Humans: From the Midwest to Madagascar,coursera,5-10
/course/shaping2paths-1929,"Shaping the Way We Teach English, 2: Paths to Success in ELT",coursera,5-10
/course/art-675,Introduction to Art: Concepts & Techniques,coursera,5-10
/course/metadata-732,Metadata: Organizing and Discovering Information,coursera,5-10
/course/womencivilrights-482,Women and the Civil Rights Movement,coursera,5-10
/course/teachstats1-2461,Teaching Statistical Thinking: Part 1 Descriptive Statistics,coursera,5-10
/course/google-cloud-digital-leader-training-fr-89574,Google Cloud Digital Leader in Français,coursera,5-10
/course/eefunlab-1189,Fundamentals of Electrical Engineering Laboratory,coursera,5-10
/course/writing2-633,Writing II: Rhetorical Composing,coursera,5-10
/course/drugsandbrain-403,Drugs and the Brain,coursera,5-10
/course/spatialcomputing-1766,From GPS and Google Maps to Spatial Computing,coursera,5-10
/course/religionandtolerance-1350,Practicing Tolerance in a Religious Society: The Church and the Jews in Italy,coursera,5-10
/course/modelsystems-729,Everything is the Same: Modeling Engineered Systems,coursera,5-10
/course/law-699,Law and the Entrepreneur ,coursera,5-10
/course/introtolca-854,How Green Is That Product? An Introduction to Life Cycle Environmental Assessment,coursera,5-10
/course/logic2-1455,Logic: Language and Information 2,coursera,5-10
/course/wealthofnations-496,Generating the Wealth of Nations,coursera,5-10
/course/techcity-591,TechniCity,coursera,5-10
/course/nuclearscience-479,A Look at Nuclear Science and Technology,coursera,5-10
/course/ntuecom-2294,Foundations of E-Commerce ,coursera,5-10
/course/nonprofitgov-3010,The Governance of Nonprofit Organizations,coursera,5-10
/course/webgl-2781,Interactive Computer Graphics with WebGL,coursera,5-10
/course/personalisedmed-2100,Myths and Realities of Personalised Medicine: The Genetic Revolution,coursera,5-10
/course/globe-1372,Globalization of Business Enterprise,coursera,5-10
/course/valuationproject-4007,Valuation Capstone,coursera,5-10
/course/agile-development-6523,Testing with Agile,coursera,5-10
/course/shaping1landscape-1905,"Shaping the Way We Teach English, 1: The Landscape of English Language Teaching",coursera,5-10
/course/businessandphilo2-2945,On Strategy: What Managers can learn from Philosophy - Part 2,coursera,5-10
/course/energy-679,"Energy, the Environment, and Our Future",coursera,5-10
/course/humannutrition-535,Fundamentals of Human Nutrition,coursera,5-10
/course/econ1scientists-402,Principles of Economics for Scientists,coursera,5-10
/course/latinamericanculture-717,Latin American Culture,coursera,5-10
/course/introeulaw-565,The Law of the European Union: An Introduction,coursera,5-10
/course/ruralnursing-2984,Rural Health Nursing,coursera,5-10
/course/ucsfdiabetes-953,"Diabetes: Diagnosis, Treatment, and Opportunities",coursera,5-10
/course/waterandenvironment-2196,Water: The Essential Resource,coursera,5-10
/course/staticsofobjects-969,Structure Standing Still: The Statics of Everyday Objects,coursera,5-10
/course/dynamic-programming-greedy-algorithms-intractabil-41014,"Dynamic Programming, Greedy Algorithms, and Intractability",coursera,5-10
/course/renminbi-670,The Role of the Renminbi in the International Monetary System ,coursera,5-10
/course/neuraldata-2063,Exploring Neural Data,coursera,5-10
/course/journeys-to-education-teach-out-18011,Journeys to Education Teach-Out,coursera,5-10
/course/greatlakesclimate-2877,Changing Weather and Climate in the Great Lakes Region,coursera,5-10
/course/watershed-1367,FLOW Education: Facilitating Learning through Outdoor Watershed Education,coursera,5-10
/course/coursera-international-marketing-in-asia-3883,International Marketing in Asia,coursera,5-10
/course/introduction-g-suite-14377, Introduction to G Suite,coursera,5-10
/course/oceansolutions-1829,Ocean Solutions,coursera,5-10
/course/perceptivehunting-2621,"The Land Ethic Reclaimed: Perceptive Hunting, Aldo Leopold, and Conservation",coursera,5-10
/course/russian-law-of-obligations-2-18940,Bases of the law of obligations (The Russian Federation) Part 2,coursera,5-10
/course/intro-ibm-microservices-10370,Microservices - Fundamentals ,coursera,5-10
/course/accounting-analysis-capstone-9112,Accounting Analysis Capstone: Comprehensive Financial Statement Analysis,coursera,5-10
/course/globalaffairsfinal-3150,Global Affairs Final Project,coursera,5-10
/course/g-suite-security-14511,G Suite Security,coursera,5-10
/course/managing-g-suite-14479, Managing G Suite,coursera,5-10
/course/g-suite-mail-management-14512,G Suite Mail Management,coursera,5-10
/course/terraform-cloud-infrastructure-46055,Managing Cloud Infrastructure with Terraform,coursera,5-10
/course/data-science-machine-learning-google-cloud-46043,Data Science on Google Cloud: Machine Learning,coursera,5-10
/course/cloud-data-fusion-building-advanced-codeless-pipe-46052,Building Advanced Codeless Pipelines on Cloud Data Fusion,coursera,5-10
/course/tensorflow-machine-learning-46041,Intermediate Machine Learning: TensorFlow on Google Cloud,coursera,5-10
/course/secure-prisma-cloud-46036,Securing Cloud Applications with Prisma Cloud by Palo Alto Networks,coursera,5-10
/course/build-optimize-data-warehouses-bigquery-46051,Build and Optimize Data Warehouses with BigQuery,coursera,5-10
/course/gcp-infrastructure-containers-services-8762,Elastic Cloud Infrastructure: Containers and Services,coursera,5-10
/course/serverless-data-analysis-bigquery-cloud-dataflow--17856,Serverless Data Analysis with Google BigQuery and Cloud Dataflow,coursera,5-10
/course/leveraging-unstructured-data-dataproc-gcp-17877,Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform,coursera,5-10
/course/ticyeducacion-770,Tecnologías de información y comunicación en la educación,coursera,5-10
/course/precalculo-737,Matemáticas y Movimiento,coursera,5-10
/course/pealgoritmico-1906,Pensamiento algorítmico,coursera,5-10
/course/abcemprendimiento-853,El ABC del emprendimiento esbelto ,coursera,5-10
/course/dsalgo-1267,数据结构与算法  Data Structures and Algorithms,coursera,5-10
/course/pkupop-1738,程序设计实习 / Practice on Programming,coursera,5-10
/course/epiapps-2349,软件包在流行病学研究中的应用 Using software apps in epidemiological research,coursera,5-10
/course/undpcso-3201,NGO能力建设入门 Building Capacity of CSOs in China,coursera,5-10
/course/algoprog-697,Conception et mise en œuvre d'algorithmes.,coursera,5-10
/course/laborec-1407,Экономика труда (Labor economics),coursera,5-10
/course/tsifrovaya-ekonomika-sovremennaya-promyshlennaya--33468,Цифровая экономика – современная промышленная революция,coursera,5-10
/course/copyright-for-engineers-58117,Авторское право для инженеров,coursera,5-10
/course/functional-safety-58319,Функциональная безопасность,coursera,5-10
/course/biomodeling-1376,Моделирование биологических молекул на GPU (Biomolecular modeling on GPU),coursera,5-10
/course/lidergestionedu-2059,Liderazgo en gestión educativa estratégica a través del uso de la tecnología,coursera,5-10
/course/innovacionrea-705,Innovación educativa con recursos abiertos,coursera,5-10
/course/mikroekonomika-vvodnyy-kurs-12163,Микроэкономика  (вводный курс),coursera,5-10
/course/cifrovye-tekhnologii-v-mezhdunarodnyh-fi-13553,Цифровые технологии в международных финансах,coursera,5-10
/course/cif-45999,Цифровые технологии в международных финансах. Практикум.,coursera,5-10
/course/kpzs3-22399,КПЗС Часть 3,coursera,5-10
/course/serverless-data-processing-with-dataflow-foundati-64834,Serverless Data Processing with Dataflow:Foundations Español,coursera,5-10
/course/km-4-65636,Анализ вашего главного актива - глубокое погружение в данные,coursera,5-10
/course/google-data-analytics-capstone-fr-94418,Projet Capstone du Certificat d'analytique des données de Google : Terminer une étude de cas,coursera,5-10
/course/google-machine-learning-de-12177,How Google does Machine Learning auf Deutsch,coursera,5-10
/course/gcp-fundamentals-de-11816,Google Cloud Platform Fundamentals: Core Infrastructure auf Deutsch,coursera,5-10
/course/leveraging-unstructured-data-dataproc-gc-8757,Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform auf Deutsch,coursera,5-10
/course/gcp-infrastructure-containers-services-d-12488,Elastic Cloud Infrastructure: Containers and Services auf Deutsch,coursera,5-10
/course/serverless-data-analysis-bigquery-cloud--8759,Serverless Data Analysis with Google BigQuery and Cloud Dataflow en Français,coursera,5-10
/course/analisis-datos-proyecto-final-5143,Análisis de Datos - Proyecto Final,coursera,5-10
/course/building-resilient-streaming-systems-gcp-8758,Building Resilient Streaming Systems on Google Cloud Platform,coursera,5-10
/course/gcp-infrastructure-containers-services-b-13635,Elastic Cloud Infrastructure: Containers and Services em Português Brasileiro,coursera,5-10
/course/gcp-infrastructure-containers-services-f-12625,Elastic Cloud Infrastructure: Containers and Services en Français,coursera,5-10
/course/serverless-data-analysis-bigquery-cloud-dataflow--17862,Serverless Data Analysis with Google BigQuery and Cloud Dataflow en Español,coursera,5-10
/course/building-resilient-streaming-systems-gcp-es-17869,Building Resilient Streaming Systems on Google Cloud Platform en Español,coursera,5-10
/course/building-resilient-streaming-systems-gcp-fr-17870,Building Resilient Streaming Systems on Google Cloud Platform en Français,coursera,5-10
/course/building-resilient-streaming-systems-gcp-de-17876,Building Resilient Streaming Systems on Google Cloud Platform auf Deutsch,coursera,5-10
/course/leveraging-unstructured-data-dataproc-gcp-es-17880,Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform en Español,coursera,5-10
/course/gcp-infrastructure-containers-services-e-12489,Elastic Cloud Infrastructure: Containers and Services en Español,coursera,5-10
/course/serverless-data-analysis-bigquery-cloud-dataflow--17863,Serverless Data Analysis with Google BigQuery and Cloud Dataflow 日本語版,coursera,5-10
/course/building-resilient-streaming-systems-gcp-jp-17865,Building Resilient Streaming Systems on Google Cloud Platform 日本語版,coursera,5-10
/course/serverless-data-analysis-bigquery-cloud-dataflow--17874,Serverless Data Analysis with Google BigQuery and Cloud Dataflow auf Deutsch,coursera,5-10
/course/leveraging-unstructured-data-dataproc-gcp-jp-17881,Leveraging Unstructured Data with Cloud Dataproc on Google Cloud Platform 日本語版,coursera,5-10
/course/feature-engineering-de-12296,Feature Engineering auf Deutsch,coursera,5-10
