Link,Title,Platform,Duration
/course/googlecloud-setting-up-jenkins-on-kubernetes-engi-74600,Setting up Jenkins on Kubernetes Engine,coursera,1-5
/course/deploying-a-pytorch-computer-vision-model-api-on--60075,Deploying a Pytorch Computer Vision Model API to Heroku,coursera,1-5
/course/googlecloud-orchestrating-the-cloud-with-kubernet-80412,Orchestrating the Cloud with Kubernetes,coursera,1-5
/course/googlecloud-designing-and-querying-bigtable-schem-97486,Designing and Querying Bigtable Schemas,coursera,1-5
/course/linux-nano-edit-bash-script-40775,Linux: Use NANO editor to edit a Bash Script,coursera,1-5
/course/creating-marketing-presentation-prezi-47252,Creating a Marketing Presentation with Prezi,coursera,1-5
/course/interpretable-machine-learning-applications-part--47261,Interpretable machine learning applications: Part 5,coursera,1-5
/course/analyzing-thermodynamics-processes-46416,Analyzing Thermodynamics Processes using Wolfram notebook,coursera,1-5
/course/visualize-project-milestones-gantt-charts-miro-25504,Visualize Project Milestones with Gantt Charts in Miro,coursera,1-5
/course/generate-user-experience-ux-onboarding-journey-ma-25521,Generate a User Experience (UX) Onboarding Map in Miro ,coursera,1-5
/course/explaining-ml-models-55910,Explaining machine learning models,coursera,1-5
/course/instructional-planning-with-genially-58743,Instructional Planning with Genially,coursera,1-5
/course/use-genially-to-create-award-certificates-58751,Use Genially to Create Award Certificates,coursera,1-5
/course/draw-a-wireframe-in-pencil-project-58768,Draw a wireframe in Pencil Project,coursera,1-5
/course/practical-use-cases-of-css3-flexbox-32649,Practical Use Cases of CSS3 Flexbox,coursera,1-5
/course/program-automation-of-devices-using-packet-tracer-34124,Program Automation of devices using Packet Tracer,coursera,1-5
/course/master-lighting-inkscape-34164,Master Lighting in Inkscape,coursera,1-5
/course/access-maps-android-studio-project-34169,Access Maps in an Android Studio Project,coursera,1-5
/course/react-state-props-create-online-quiz-37674,Use React State and Props to Create an Online Quiz,coursera,1-5
/course/use-cs-linq-process-analyze-datasets-64170,Use C# LINQ to process and analyze datasets,coursera,1-5
/course/twitter-api-mining-data-using-orange-data-mining--97267,Twitter API: Mining Data using Orange Data Mining Platform,coursera,1-5
/course/googlecloud-cloud-spanner-loading-data-and-perfor-97270,Cloud Spanner - Loading Data and Performing Backups,coursera,1-5
/course/consume-an-api-with-react-using-apollo-and-graphq-91768,Consume an API with React using Apollo and GraphQL,coursera,1-5
/course/stopwatch-javascript-39359,Build a Stopwatch using JavaScript,coursera,1-5
/course/create-emotes-inkscape-39422,Create Emotes with Inkscape,coursera,1-5
/course/how-get-more-followers-creating-video-tweet-58295,How to get more followers by creating a video tweet,coursera,1-5
/course/chicken-invaders-game-in-python-using-pygame-32757,Chicken Invaders Game in Python using Pygame,coursera,1-5
/course/create-1-page-marketing-plan-libreoffice-35048,Create a 1-Page Marketing Plan with LibreOffice,coursera,1-5
/course/test-django-views-forms-selenium-35101,Test your Django views and forms using Selenium,coursera,1-5
/course/googlecloud-dialogflow-cx-bot-building-basics-cpf-74377,Dialogflow CX: Bot Building Basics,coursera,1-5
/course/googlecloud-build-a-project-tracking-app-with-app-74390,Build a Project Tracking App with AppSheet,coursera,1-5
/course/googlecloud-cisco-sd-wan-cloud-hub-with-google-cl-74335,Cisco: SD-WAN Cloud Hub with Google Cloud,coursera,1-5
/course/googlecloud-getting-started-with-redis-and-redise-74339,Getting Started with Redis and RediSearch,coursera,1-5
/course/googlecloud-build-a-serverless-web-app-with-fireb-74470,Build a Serverless Web App with Firebase,coursera,1-5
/course/googlecloud-getting-started-with-cloud-data-fusio-74293,Getting Started with Cloud Data Fusion,coursera,1-5
/course/create-digital-wireframe-figma-74246,Create a Digital Wireframe with Figma,coursera,1-5
/course/googlecloud-building-a-fraud-detection-model-with-74647,Building a Fraud Detection Model with Vertex AI AutoML,coursera,1-5
/course/googlecloud-managing-deployments-using-kubernetes-74584,Managing Deployments Using Kubernetes Engine,coursera,1-5
/course/googlecloud-working-with-onscreen-data-in-a-flutt-74677,Working with Onscreen Data in a Flutter Application,coursera,1-5
/course/amazon-event-bridge-and-lambda-60077,Amazon Event Bridge and Lambda,coursera,1-5
/course/create-ux-portfolio-adobe-portfolio-97470,Create Your UX Portfolio with Adobe Portfolio,coursera,1-5
/course/create-a-customer-satisfaction-survey-with-typefo-97471,Create a Customer Satisfaction Survey with Typeform,coursera,1-5
/course/how-trace-image-adobe-illustrator-97479,How to Trace Objects in Adobe Illustrator,coursera,1-5
/course/googlecloud-deploy-a-modern-web-app-connected-to--97480,Deploy a Modern Web App connected to a Cloud Spanner Instance,coursera,1-5
/course/googlecloud-monitoring-and-managing-bigtable-heal-97483,Monitoring and Managing Bigtable Health and Performance,coursera,1-5
/course/googlecloud-streaming-data-to-bigtable-pg6bi-97484,Streaming Data to Bigtable,coursera,1-5
/course/googlecloud-creating-and-populating-a-bigtable-in-97485,Creating and Populating a Bigtable Instance,coursera,1-5
/course/googlecloud-cloud-spanner-defining-schemas-and-un-97487,Cloud Spanner - Defining Schemas and Understanding Query Plans,coursera,1-5
/course/stock-market-angularjs-40776,Simulate the Stock Market with AngularJS Components,coursera,1-5
/course/validate-data-sql-mysql-workbench-43845,Validate Data in SQL using MySQL Workbench,coursera,1-5
/course/set-up-dev-environment-lamp-web-developers-linux-46420,Set up your dev environment for LAMP web developers on Linux,coursera,1-5
/course/support-for-visual-processing-with-microsoft-word-58741,Support for Visual Processing with Microsoft Word,coursera,1-5
/course/openvino-building-a-crossroad-ai-camera-32616,OpenVINO Beginner: Building a Crossroad AI Camera,coursera,1-5
/course/work-dates-javascript-34120,Work with Dates in JavaScript,coursera,1-5
/course/create-csharp-class-definition-track-employee-dat-34197,Create a C# Class Definition to Track Employee Data,coursera,1-5
/course/define-product-vision-user-experience-maps-miro-34198,Define Product Vision with User Experience Maps in Miro,coursera,1-5
/course/deep-dive-tensorflow-activation-functions-37690,Deep-Dive into Tensorflow Activation Functions,coursera,1-5
/course/googlecloud-real-time-machine-learning-with-cloud-86335,Real Time Machine Learning with Cloud Dataflow and Vertex AI,coursera,1-5
/course/validating-your-startup-idea-with-mvp-experiment--85898,Validating Your Startup Idea with MVP Experiment Canvas,coursera,1-5
/course/typescript-in-react-generics-rudi-hinds-70721,"Typescript in React: Generics, Demystified",coursera,1-5
/course/draw-shapes-lines-adobe-illustrator-63056,How to Draw with Shapes & Lines in Adobe Illustrator,coursera,1-5
/course/how-to-create-realistic-reflections-with-photosho-63061,How to Create Realistic Reflections with Adobe Photoshop,coursera,1-5
/course/rudi-hinds-react-fundamentals-of-state-management-97258,React - Fundamentals of state management in class components,coursera,1-5
/course/supply-chain-network-optimization-110491,Supply Chain Network Optimization Using MILP on RStudio,coursera,1-5
/course/jet-fighters-game-using-pygame-39352,Jet Fighters Game using Pygame,coursera,1-5
/course/draw-isometric-house-inkscape-39423,Draw an Isometric House with Inkscape,coursera,1-5
/course/how-to-use-the-cpm-to-analyze-and-set-your-strate-40820,How to Use the CPM to Analyze and Set Your Strategy,coursera,1-5
/course/leverage-meeting-productivity-tools-miro-44697,Leverage Meeting Productivity Tools in Miro,coursera,1-5
/course/azure-deploy-a-web-server-using-the-container-reg-48062,Azure: deploy a Web Server using the Container Registry,coursera,1-5
/course/master-shadow-inkscape-23271,Master Shadow in Inkscape,coursera,1-5
/course/create-a-free-online-web-presence-using-blogger-47931,Create a free online web presence using Blogger,coursera,1-5
/course/create-conditional-survey-forms-using-zoho-forms-47935,Create Conditional Survey Forms using Zoho Forms,coursera,1-5
/course/using-twitter-for-business-and-twitter-analytics-47940,Using Twitter for Business and Twitter Analytics,coursera,1-5
/course/strategic-analysis-with-financial-competitive-pro-56004,Strategic Analysis with Financial Competitive Profile Matrix,coursera,1-5
/course/how-to-use-buyer-persona-canvas-to-understand-cus-58914,How to Use Buyer Persona Canvas to Understand Customer Needs,coursera,1-5
/course/get-started-instagram-business-58287,Get started with Instagram for Business,coursera,1-5
/course/basic-testing-django-web-applications-32760,Apply basic testing for your Django web application,coursera,1-5
/course/value-chain-analysis-visualization-miro-34354,Value Chain Analysis and Visualization in Miro,coursera,1-5
/course/user-strategy-development-wardley-maps-miro-34355,User Strategy Development with Wardley Maps in Miro,coursera,1-5
/course/crash-couse-in-gnuplot-27222,Crash couse in Gnuplot,coursera,1-5
/course/visualizing-static-networks-r-27224,Visualizing static networks with R,coursera,1-5
/course/googlecloud-predict-baby-weight-with-tensorflow-o-85206,Predict Baby Weight with TensorFlow on AI Platform,coursera,1-5
/course/overview-of-data-visualization-in-microsoft-excel-86357,Overview of Data Visualization in Microsoft Excel,coursera,1-5
/course/create-and-manage-a-project-dashboard-with-wrike-66306,Create and manage a project dashboard with Wrike,coursera,1-5
/course/create-a-presentation-with-microsoft-sway-66307,Create a presentation with Microsoft SWAY,coursera,1-5
/course/get-started-with-mural-66108,Get started with Mural,coursera,1-5
/course/googlecloud-install-and-use-cloud-tools-for-power-74334,Install and Use Cloud Tools for PowerShell,coursera,1-5
/course/googlecloud-developing-a-rest-api-with-go-and-clo-74340,Developing a REST API with Go and Cloud Run,coursera,1-5
/course/googlecloud-multiple-vpc-networks-qbvxp-74477,Multiple VPC Networks,coursera,1-5
/course/build-social-awareness-content-for-facebook-with--74244,Build social awareness content for Facebook with Canva,coursera,1-5
/course/googlecloud-build-and-execute-mysql-postgresql-an-74743,"Build and Execute MySQL, PostgreSQL, and SQLServer to Data Catalog Connectors",coursera,1-5
/course/googlecloud-building-a-vpn-between-google-cloud-a-74655,Building a VPN Between Google Cloud and AWS with Terraform,coursera,1-5
/course/googlecloud-ingesting-fhir-data-with-the-healthca-74585,Ingesting FHIR Data with the Healthcare API,coursera,1-5
/course/googlecloud-ingesting-hl7v2-data-with-the-healthc-74542,Ingesting HL7v2 Data with the Healthcare API,coursera,1-5
/course/googlecloud-implementing-page-navigation-in-a-flu-74553,Implementing Page Navigation in a Flutter Application,coursera,1-5
/course/googlecloud-using-ruby-on-rails-with-cloud-sql-fo-74695,Using Ruby on Rails with Cloud SQL for PostgreSQL on Cloud Run,coursera,1-5
/course/diabetes-disease-detection-with-xg-boost-and-neur-64517,Diabetes Disease Detection with XG-Boost and Neural Networks,coursera,1-5
/course/how-to-draw-with-the-pen-tool-in-adobe-illustrato-64807,How to Draw with the Pen tool in Adobe Illustrator,coursera,1-5
/course/create-a-mockup-in-canva-97467,Create a Mockup in Canva,coursera,1-5
/course/googlecloud-deploy-a-bigquery-ml-customer-churn-c-80410,Deploy a BigQuery ML Customer Churn Classifier to Vertex AI for Online Predictions,coursera,1-5
/course/get-started-click-up-92380,Get Started with Click Up,coursera,1-5
/course/ip-address-v6-92404,Getting Started with IPv6,coursera,1-5
/course/how-to-integrate-apps-into-hootsuite-dashboard-97476,How to Integrate Apps into Hootsuite Dashboard,coursera,1-5
/course/work-controls-properties-vbnet-40783,Work with Controls and Properties in VB.NET,coursera,1-5
/course/apply-fibonacci-scales-agile-project-estimation-m-40766,Apply Fibonacci Scales to Agile Project Estimation in Miro,coursera,1-5
/course/bend-warp-style-text-inkscape-25516,"Bend, Warp, and Style Text with Inkscape",coursera,1-5
/course/kanban-control-simulation-54332,Simulation of KANBAN Production Control Using R Simmer,coursera,1-5
/course/align-improvements-impact-mapping-miro-32711,Align Continuous Improvements with Impact Mapping in Miro,coursera,1-5
/course/manage-idea-generation-brainwriting-miro-32671,Manage Idea Generation with Brainwriting in Miro ,coursera,1-5
/course/streamline-user-experience-flow-sitemaps-miro-32685,Streamline User Experience Flow with Sitemaps in Miro,coursera,1-5
/course/create-user-journey-maps-loops-miro-32686,Create User Journey Maps with Loops in Miro,coursera,1-5
/course/sort-arrays-javascript-methods-32692,Sort Arrays with JavaScript Methods,coursera,1-5
/course/build-guessing-game-csharp-linux-34113,Build a Guessing Game in C# on Linux,coursera,1-5
/course/create-affinity-diagrams-organize-ideas-miro-34222,Create Affinity Diagrams to Organize Ideas in Miro ,coursera,1-5
/course/calling-apis-with-react-71202,Calling APIs with React,coursera,1-5
/course/publish-corporate-designs-slack-with-canva-66005,Publish your corporate designs on Slack with Canva,coursera,1-5
/course/use-cs-process-xml-data-66012,Use C# to Process XML Data,coursera,1-5
/course/conducting-exploratory-data-analysis-91962,Conducting Exploratory Data Analysis,coursera,1-5
/course/create-and-run-a-dotnet-core-console-app-in-linux-91769,Create and run a .NET Core console app in Linux using docker,coursera,1-5
/course/get-started-empathy-mapping-user-experience-miro-39354,Get Started with Empathy Mapping the User Experience in Miro,coursera,1-5
/course/product-roadmap-recovery-miro-39339,Product Roadmap Recovery in Miro ,coursera,1-5
/course/iphone-application-flow-wireframes-miro-39424,iPhone Application Flow with Wireframes in Miro,coursera,1-5
/course/create-job-specific-resume-libreoffice-39441,Create a Job-Specific Resume using LibreOffice,coursera,1-5
/course/endless-runner-game-unity-39459,Endless Runner Game using Unity Engine and C#,coursera,1-5
/course/use-lean-ux-canvas-user-centered-design-miro-44673,Use a Lean UX Canvas for User Centered Design in Miro,coursera,1-5
/course/generate-report-libreoffice-base-23186,Generate a Report with LibreOffice Base,coursera,1-5
/course/build-utilize-forms-libreoffice-base-23235,Build and Utilize Forms in LibreOffice Base,coursera,1-5
/course/sell-products-like-a-pro-on-facebook-marketplace-47982,Sell Products like a Pro on Facebook Marketplace,coursera,1-5
/course/test-accessibility-design-a11ygator-47994,Test Accessibility of your Design with A11ygator,coursera,1-5
/course/create-an-affinity-diagram-using-creately-57733,Create an Affinity Diagram Using Creately,coursera,1-5
/course/quantitative-text-analysis-and-textual-similarity-57739,Quantitative Text Analysis and Textual Similarity in R,coursera,1-5
/course/test-debug-intellij-54372,Test Your Build in the Debugger with IntelliJ IDEA,coursera,1-5
/course/simulation-call-centre-operations-54593,Simulation of Call Centre Operations Using R Simmer,coursera,1-5
/course/build-responsive-css3-flexbox-holy-grail-layout-33397,Build Responsive CSS3 Flexbox Holy Grail Layout,coursera,1-5
/course/access-nfc-android-studio-project-34332,Access NFC in an Android Studio Project,coursera,1-5
/course/optimize-your-database-with-indexes-86356,Optimize Your Database with Indexes,coursera,1-5
/course/create-a-business-model-canvas-with-mural-66318,Create a Business Model Canvas with Mural,coursera,1-5
/course/creating-tasks-goals-project-clickup-66095,Creating Tasks and Goals for a Project in ClickUp,coursera,1-5
/course/googlecloud-getting-started-with-bigquery-gis-for-78900,Getting Started with BigQuery GIS for Data Analysts,coursera,1-5
/course/googlecloud-omnibond-creating-an-hpc-environment--74391,Omnibond: Creating an HPC Environment in Google Cloud with CloudyCluster,coursera,1-5
/course/googlecloud-build-a-resilient-asynchronous-system-74480,"Build a Resilient, Asynchronous System with Cloud Run and Pub/Sub",coursera,1-5
/course/googlecloud-cloud-sql-with-terraform-vb2se-74489,Cloud SQL with Terraform,coursera,1-5
/course/googlecloud-looker-data-explorer-qwik-start-b0n8o-74440,Looker Data Explorer - Qwik Start,coursera,1-5
/course/googlecloud-opentelemetry-bzjce-74462,OpenTelemetry,coursera,1-5
/course/googlecloud-gmail-getting-started-mstes-74739,Gmail: Getting Started,coursera,1-5
/course/googlecloud-deploy-go-apps-on-google-cloud-server-74752,Deploy Go Apps on Google Cloud Serverless Platforms,coursera,1-5
/course/googlecloud-use-go-code-to-work-with-google-cloud-74773,Use Go Code to Work with Google Cloud Data Sources,coursera,1-5
/course/googlecloud-teaching-with-google-classroom-ptrs1-74650,Teaching with Google Classroom,coursera,1-5
/course/googlecloud-datastream-mysql-to-bigquery-ej1ht-74667,Datastream MySQL to BigQuery,coursera,1-5
/course/googlecloud-dart-variables-data-structures-object-74675,"Dart: Variables, Data Structures, Objects, and Conditionals",coursera,1-5
/course/googlecloud-exploring-dataset-metadata-between-pr-74706,Exploring Dataset Metadata Between Projects with Data Catalog,coursera,1-5
/course/googlecloud-machine-learning-with-spark-on-google-74548,Machine Learning with Spark on Google Cloud Dataproc,coursera,1-5
/course/create-semi-flat-illustration-using-adobe-illustr-64520,Create Semi-Flat Illustration using  Adobe Illustrator,coursera,1-5
/course/how-to-combine-images-to-create-one-artwork-using-64521,Blend Images into One to Create Artwork using Adobe Photoshop,coursera,1-5
/course/how-combine-shapes-adobe-illustrator-64810, How to combine shapes in Adobe Illustrator,coursera,1-5
/course/drawing-with-the-pen-tool-in-adobe-illustrator-92060,Drawing with the Pen Tool in Adobe Illustrator,coursera,1-5
/course/create-e-learning-content-with-canva-for-your-stu-92156,Create e-learning content with Canva for your students,coursera,1-5
/course/create-a-project-in-upwork-92164,Create a project in Upwork,coursera,1-5
/course/create-app-managing-company-expenses-power-apps-106136,Create an App for Managing Company Expenses in Power Apps,coursera,1-5
/course/how-to-create-a-sell-templates-on-canva-92419,How to create and sell templates on Canva,coursera,1-5
/course/canva-for-college-students-92379,Canva for college students,coursera,1-5
/course/create-pert-diagram-libredraw-44691,Create a PERT Diagram with LibreOffice Draw,coursera,1-5
/course/using-query-store-in-azure-40658,Using Query Store in Azure,coursera,1-5
/course/take-critical-path-approach-ux-maps-miro-40777,Take a Critical Path Approach to UX Maps in Miro,coursera,1-5
/course/program-change-planning-40753,Program Change Planning with ClickUp,coursera,1-5
/course/webpage-design-wireframes-miro-43842,Webpage Design with Wireframes in Miro,coursera,1-5
/course/combine-multiple-pieces-data-sql-43844,Combine Multiple Pieces of Data in SQL ,coursera,1-5
/course/design-visualize-impact-metrics-miro-43804,Design and Visualize Impact Metrics in Miro,coursera,1-5
/course/create-empathy-map-miro-43820,Create an Empathy Map in Miro,coursera,1-5
/course/using-ggplot-46828, Using ggplot,coursera,1-5
/course/get-started-facebook-business-manager-46407,Get Started with Facebook Business Manager ,coursera,1-5
/course/query-client-data-libreoffice-base-22824,Query Client Data with LibreOffice Base,coursera,1-5
/course/learning-sas-data-types-naming-conventions-and-re-51841,"Learning SAS: Data Types, Naming Conventions, and Resources",coursera,1-5
/course/learning-sas-reading-raw-data-with-the-list-input-51842,Learning SAS: Reading Raw Data with the List Input Method,coursera,1-5
/course/learning-sas-creating-formats-and-labels-51843,Learning SAS: Creating Formats and Labels,coursera,1-5
/course/building-scratch-and-read-activities-with-seesaw-58722,Building Scratch and Read Activities with Seesaw,coursera,1-5
/course/use-wakelet-to-curate-learning-collections-58745,Use Wakelet to Curate Learning Collections,coursera,1-5
/course/decision-control-constructs-csharp-linux-34114,Decision Control Constructs in C# on Linux,coursera,1-5
/course/join-tables-sql-query-libreoffice-base-34152,Join Tables in an SQL Query in LibreOffice Base,coursera,1-5
/course/involve-critical-players-stakeholder-maps-miro-34233,Involve Critical Players with Stakeholder Maps in Miro	,coursera,1-5
/course/introduction-user-experience-ux-building-blocks-m-34247,Introduction to User Experience Building Blocks in Miro,coursera,1-5
/course/generate-invoice-libreoffice-base-37640,Generate an Invoice with LibreOffice Base,coursera,1-5
/course/static-website-hosting-and-cross-region-replicati-37649,Static Website Hosting and Cross-Region Replication ,coursera,1-5
/course/inspect-ada-compliance-chrome-screen-reader-exten-37666,Inspect ADA Compliance with Chrome Screen Reader Extensions,coursera,1-5
/course/advanced-windows-commands-70717,Build a Toolkit with Advanced Windows Commands,coursera,1-5
/course/introduction-to-server-side-rendering-in-react-70718,Introduction to Server Side Rendering in React,coursera,1-5
/course/build-social-awareness-content-for-twitter-with-c-71196, Build social awareness content for Twitter with Canva,coursera,1-5
/course/how-create-gantt-chart-tableau-65992,How to Create a Gantt Chart in Tableau,coursera,1-5
/course/design-brainstorming-diagrams-businesses-with-cre-65993,Design Brainstorming diagrams for businesses with Creately,coursera,1-5
/course/build-website-map-jumpchart-66008,Build a Website Map with Jumpchart,coursera,1-5
/course/how-type-works-adobe-photoshop-63050,How to Work with Type in Adobe Photoshop,coursera,1-5
/course/implement-a-relational-database-in-azure-sql-data-93360,Implement a Relational database in Azure SQL database,coursera,1-5
/course/process-forms-ai-model-power-automate-104078,Process Forms with AI Model in Power Automate,coursera,1-5
/course/rudi-hinds-react-hooks-use-effect-use-reducer-use-105180,"React Hooks: useEffect, useContext, useReducer, Layouteffect",coursera,1-5
/course/app-development-power-apps-create-custom-componen-116866,App Development with Power Apps: Create Custom Components,coursera,1-5
/course/generate-opportunity-solution-tree-miro-39344,Generate an Opportunity Solution Tree in Miro,coursera,1-5
/course/create-business-model-canvas-miro-39420,Create a Business Model Canvas in Miro,coursera,1-5
/course/web-reviews-advanced-typescript-39460,Add Web Reviews with Advanced TypeScript,coursera,1-5
/course/design-and-develop-an-obstacles-game-using-pygame-39463,Design and Develop an Obstacles Game using Pygame in Python,coursera,1-5
/course/design-user-experience-survey-surveymonkey-40824,Design a User Experience Survey in SurveyMonkey,coursera,1-5
/course/draw-creative-ideas-reverse-brainstorming-miro-44690,Draw out Creative Ideas with Reverse Brainstorming in Miro,coursera,1-5
/course/leverage-attention-management-facilitate-meetings-44696,Leverage Attention Management to Facilitate Meetings in Miro,coursera,1-5
/course/turn-wireframes-clickable-prototypes-miro-44670,Turn Wireframes into Clickable Prototypes in Miro,coursera,1-5
/course/create-forms-for-school-or-work-research-using-ty-47934,Create forms for school or work Research using Typeform,coursera,1-5
/course/quantitative-text-analysis-and-measures-of-readab-57741,Quantitative Text Analysis and Measures of Readability in R,coursera,1-5
/course/quantitative-text-analysis-and-scaling-in-r-57742,Quantitative Text Analysis and Scaling in R,coursera,1-5
/course/get-started-with-hootsuite-56007,Get started with Hootsuite,coursera,1-5
/course/discover-types-of-facebook-ads-and-the-best-for-y-56013,Discover types of Facebook Ads and the best for you,coursera,1-5
/course/handling-missing-values-r-using-tidyr-58326,Handling Missing Values in R using tidyr,coursera,1-5
/course/choosing-method-best-illustrating-data-58291,Choosing Which Method Is Best For Illustrating Data,coursera,1-5
/course/build-responsive-image-gallery-ui-using-css3-flex-33396,Build Responsive Image Gallery UI using CSS3 Flexbox,coursera,1-5
/course/enhance-user-interface-design-mood-boards-miro-34331,Enhance User Interface Design with Mood Boards in Miro,coursera,1-5
/course/develop-savings-plan-libreoffice-34348,Develop a Savings Plan with LibreOffice,coursera,1-5
/course/create-social-media-ads-canva-promote-business-66082,Create Social Media ads with Canva to promote your business,coursera,1-5
/course/improve-plans-strategies-graphics-creately-66345,Improve plans and strategies with graphics on Creately,coursera,1-5
/course/implement-docker-registry-89472,Implement a Docker Registry,coursera,1-5
/course/create-attractive-infographics-with-creately-66112,Create attractive infographics with Creately,coursera,1-5
/course/googlecloud-dialogflow-cx-enable-ivr-features-for-74380,Dialogflow CX: Enable IVR Features for your Voice Agent,coursera,1-5
/course/googlecloud-distributed-load-testing-using-kubern-74383,Distributed Load Testing Using Kubernetes,coursera,1-5
/course/googlecloud-working-with-json-arrays-and-structs--74351,"Working with JSON, Arrays, and Structs in BigQuery",coursera,1-5
/course/googlecloud-service-accounts-and-roles-fundamenta-74358,Service Accounts and Roles: Fundamentals,coursera,1-5
/course/googlecloud-iam-custom-roles-8paq7-74361,IAM Custom Roles,coursera,1-5
/course/googlecloud-predict-housing-prices-with-tensorflo-74366,Predict Housing Prices with Tensorflow and AI Platform,coursera,1-5
/course/googlecloud-identify-damaged-car-parts-with-verte-74367,Identify Damaged Car Parts with Vertex AutoML Vision,coursera,1-5
/course/googlecloud-running-distributed-tensorflow-using--74368,Running Distributed TensorFlow using Vertex AI,coursera,1-5
/course/googlecloud-classify-images-of-cats-and-dogs-usin-74370,Classify Images of Cats and Dogs using Transfer Learning,coursera,1-5
/course/googlecloud-build-an-end-to-end-data-capture-pipe-74371,Build an End-to-End Data Capture Pipeline using Document AI,coursera,1-5
/course/googlecloud-securing-web-applications-with-web-se-74374,Securing Web Applications with Web Security Scanner,coursera,1-5
/course/googlecloud-setting-up-a-minecraft-server-on-goog-74496,Setting up a Minecraft Server on Google Compute Engine,coursera,1-5
/course/googlecloud-custom-providers-with-terraform-adqwp-74516,Custom Providers with Terraform,coursera,1-5
/course/googlecloud-http-load-balancer-with-cloud-armor-e-74469,HTTP Load Balancer with Cloud Armor,coursera,1-5
/course/googlecloud-big-data-analysis-to-a-slide-presenta-74486,Big Data Analysis to a Slide Presentation,coursera,1-5
/course/googlecloud-building-demand-forecasting-with-bigq-74444,Building Demand Forecasting with BigQuery ML,coursera,1-5
/course/googlecloud-dataprep-qwik-start-sbgfs-74449,Dataprep: Qwik Start,coursera,1-5
/course/googlecloud-hosting-a-web-app-on-google-cloud-usi-74450,Hosting a Web App on Google Cloud Using Compute Engine,coursera,1-5
/course/googlecloud-installing-anthos-service-mesh-on-goo-74455,Installing Anthos Service Mesh on Google Kubernetes Engine,coursera,1-5
/course/googlecloud-building-batch-pipelines-in-cloud-dat-74289,Building Batch Pipelines in Cloud Data Fusion,coursera,1-5
/course/googlecloud-hello-node-kubernetes-5zy8y-74300,Hello Node Kubernetes,coursera,1-5
/course/googlecloud-nginx-ingress-controller-on-google-ku-74306,NGINX Ingress Controller on Google Kubernetes Engine,coursera,1-5
/course/googlecloud-fundamentals-of-cloud-logging-ekzu3-74748,Fundamentals of Cloud Logging,coursera,1-5
/course/googlecloud-google-workspace-for-education-gettin-74649,Google Workspace for Education: Getting Started,coursera,1-5
/course/googlecloud-dart-using-functions-with-lists-and-m-74674,Dart: Using Functions with Lists and Maps,coursera,1-5
/course/googlecloud-configuring-iam-permissions-with-gclo-74728,Configuring IAM Permissions with gcloud,coursera,1-5
/course/googlecloud-securing-cloud-applications-with-iden-74628,Securing Cloud Applications with Identity Aware Proxy (IAP) using Zero-Trust,coursera,1-5
/course/googlecloud-google-sheets-getting-started-zjrp9-74630,Google Sheets: Getting Started,coursera,1-5
/course/googlecloud-managing-cloud-run-grpc-services-with-74633,Managing Cloud Run gRPC Services with API Gateway,coursera,1-5
/course/googlecloud-cloud-composer-qwik-start-command-lin-74606,Cloud Composer: Qwik Start - Command Line,coursera,1-5
/course/googlecloud-api-gateway-qwik-start-cvmbi-74532,API Gateway: Qwik Start,coursera,1-5
/course/googlecloud-using-elastic-stack-to-monitor-google-74683,Using Elastic Stack to Monitor Google Cloud,coursera,1-5
/course/googlecloud-distributed-machine-learning-with-goo-74685,Distributed Machine Learning with Google Cloud ML,coursera,1-5
/course/googlecloud-getting-started-with-splunk-cloud-gdi-74690,Getting Started with Splunk Cloud GDI on Google Cloud,coursera,1-5
/course/googlecloud-google-appsheet-getting-started-6vj7f-74698,Google AppSheet: Getting Started,coursera,1-5
/course/how-use-rectangle-elliptical-marquee-adobe-photos-64527,How to Use Rectangle and Elliptical Marquee: Adobe Photoshop,coursera,1-5
/course/how-use-width-tool-adobe-illustrator-64529,How to use the width tool in Adobe Illustrator,coursera,1-5
/course/how-mask-images-frames-using-adobe-photoshop-64532,How to mask images into frames using Adobe Photoshop,coursera,1-5
/course/customizing-color-pickers-swatches-adobe-photosho-64801,Customizing color pickers and swatches in Adobe Photoshop,coursera,1-5
/course/rudi-hinds-react-and-typescript-utility-types-and-92033,React and Typescript: Utility Types and Template Literals,coursera,1-5
/course/get-started-with-wix-92052,Get started with Wix,coursera,1-5
/course/googlecloud-user-authentication-identity-aware-pr-84706,User Authentication: Identity-Aware Proxy,coursera,1-5
/course/googlecloud-google-chat-bot-apps-script-i8txi-80046,Google Chat bot - Apps Script,coursera,1-5
/course/generate-reports-help-flow-power-apps-106137,Generate Reports with the Help of a Flow Inside Power Apps,coursera,1-5
/course/manage-docker-linux-servers-92429,Manage Docker on Linux Servers,coursera,1-5
/course/managing-teams-documents-and-files-92432,Managing Teams Documents and Files ,coursera,1-5
/course/use-the-ie-matrix-to-analyze-and-set-your-strateg-43837,Use the IE Matrix to Analyze and Set Your Strategy,coursera,1-5
/course/take-ebook-design-next-level-canva-43864,Take your Ebook Design to the Next Level with Canva,coursera,1-5
/course/ds-pitfalls-43823,Avoiding Data Science Pitfalls,coursera,1-5
/course/conwip-simulation-rsimmer-46409,Simulation of CONWIP Production Control Using R Simmer ,coursera,1-5
