Link,Title,Platform,Duration
/course/edx-fairy-tales-meanings-messages-and-morals-18990,"Fairy Tales: Meanings, Messages, and Morals",edx,5-10
/course/worldviews-moving-from-sustainability-to-regenera-79858,Worldviews - From Sustainability to Regeneration,edx,5-10
/course/edx-a-history-of-european-empires-1400-1522-19031,A History of European Empires: 1400–1522,edx,5-10
/course/edx-piano-preludes-bach-chopin-and-debussy-9128,"Piano Preludes: Bach, Chopin, and Debussy",edx,5-10
/course/edx-how-to-listen-to-great-music-for-orchestra-9379,How to Listen to Great Music for Orchestra,edx,5-10
/course/edx-when-i-grow-up-supporting-children-s-aspirations-17071,When I Grow Up: Supporting Children’s Aspirations,edx,5-10
/course/edx-nutrition-communication-for-health-professionals-key-concepts-21027,Nutrition Communication for Health Professionals: Key concepts,edx,5-10
/course/edx-nutrition-communication-for-health-professionals-applying-skills-21064,Nutrition Communication for Health Professionals: Applying skills,edx,5-10
/course/edx-food-for-kids-a-parents-guide-17254,Food for Kids: A Parents' Guide,edx,5-10
/course/edx-writing-exams-for-science-and-engineering-courses-4942,Writing Exams for Science and Engineering Courses,edx,5-10
/course/edx-managing-a-multigenerational-and-diverse-workforce-4519,Managing a Multigenerational and Diverse Workforce,edx,5-10
/course/edx-introduction-to-systems-biology-5635,Introduction to Systems Biology.,edx,5-10
/course/edx-teaching-secondary-mathematics-through-social-issues-8433,Teaching Secondary Mathematics through Social Issues,edx,5-10
/course/edx-from-goddard-to-apollo-the-history-of-rockets-part-2-8697,"From Goddard to Apollo: The History of Rockets, Part 2",edx,5-10
/course/edx-introduction-to-xamarin-forms-6319,Introduction to Xamarin.Forms,edx,5-10
/course/edx-transforming-your-virtual-team-culture-21235,Transforming Your Virtual Team Culture,edx,5-10
/course/edx-building-humor-into-virtual-teams-21236,Building Humor Into Virtual Teams,edx,5-10
/course/edx-dog-origins-5864,Dog Origins,edx,5-10
/course/edx-dog-perception-and-cognition-5863,Dog Perception and Cognition,edx,5-10
/course/edx-capstone-assessment-leadership-in-global-development-8657,Capstone Assessment: Leadership in Global Development,edx,5-10
/course/edx-yield-curve-analysis-3601,Yield Curve Analysis,edx,5-10
